route_variant_id,count,n_stops,route_sequence_str,is_reference,n_missing,n_added,missing_details,added_details,route_sequence_names
0,976,55,3324-6268-9907-9908-3097-2181-9981-1629-5895-1014-2590-1655-2753-4044-1630-2591-4050-1039-1054-1575-1484-1079-3857-3605-4173-3818-3858-4037-1171-903-3678-1352-1731-1927-3637-2804-2802-2882-2806-5854-2569-2573-2620-2624-2707-2708-2710-2825-6215-2826-3849-2855-2856-6214-1487,True,0,0,[],[],
1,92,51,3324-6268-9907-9908-3097-2181-9981-1629-5895-1014-2590-1655-2753-4044-1630-2591-4050-1039-1054-3605-4173-3818-3858-4037-1171-903-3678-1352-1731-1927-3637-2804-2802-2882-2806-5854-2569-2573-2620-2624-2707-2708-2710-2825-6215-2826-3849-2855-2856-6214-1487,False,4,0,"[{'stop_code': '1575', 'stop_name': 'עזה/הרב ברלין', 'reference_position': 19}, {'stop_code': '1484', 'stop_name': ""עזה/רד''ק"", 'reference_position': 20}, {'stop_code': '1079', 'stop_name': 'עזה/בלפור', 'reference_position': 21}, {'stop_code': '3857', 'stop_name': ""המלך ג'ורג'/קק''ל"", 'reference_position': 22}]",[],"['ברעם/האומן', 'צומת משה ברעם', 'מדרשת נשמת/ברל לוקר', 'ברל לוקר/ארסט', 'פת/בעהם', 'פת/יהודה הנשיא', 'צומת פת/יהודה הנשיא', 'יהודה הנשיא/בן יאיר', ""בי''ס דנמרק/יהודה הנשיא"", 'בני בתירא/בן זכאי', ""חוות הנוער הציוני/ש''י עגנון"", ""ש''י עגנון/קצנלסון"", ""קצנלסון/ש''י עגנון"", 'טשרניחובסקי/קצנלסון', ""טשרניחובסקי א'"", 'טשרניחובסקי/פיכמן', 'טשרניחובסקי/הרב חן', 'טשרניחובסקי/הרצוג', 'הרצוג/טשרניחובסקי', ""המלך ג'ורג'/בן יהודה"", ""תחנת רקל''ה יפו מרכז/המלך ג'ורג'"", 'שטראוס/פראג', 'ככר השבת/שטראוס', 'יחזקאל/הושע', 'יחזקאל/רבנו גרשום', 'ארץ חפץ/שמעון הצדיק', 'ארץ חפץ/חטיבת הראל', ""שד' אשכול/משמר הגבול"", 'שדרות לוי אשכול/קרל נטר', ""שד' אשכול/בר לב"", 'שדרות חיים ברלב/שדרות האוניברסיטה העברית', 'יקותיאל אדם/תמיר', 'יקותיאל אדם/דוד ניב', 'שדרות משה דיין/משה רחמילביץ', ""תחנת רקל''ה פסגת זאב מרכז/משה דיין"", ""תחנת רקל''ה סיירת דוכיפת/משה דיין"", 'השישה עשר/משה דיין', 'השישה עשר', 'הסיירת הירושלמית', 'חיל האויר/סיירת דוכיפת', 'חיל האויר/השישה עשר', 'חיל האויר/הסיירת הירושלמית', 'חיל האויר/לסקוב', 'חיל האויר/הארבעה', 'פארק ארכיאולוגי/חיל האויר', 'חיל האויר/גדוד חרמש', ""תחנת רקל''ה חיל האויר/משה דיין"", 'משה דיין א', 'שדרות משה דיין/מזל שור', 'שדרות משה דיין/מזל טלה', ""מסוף 700/שד' נווה יעקב""]"
8,2,22,3324-6268-9907-9908-3097-2181-9981-1629-5895-1014-2590-1655-2753-4044-1630-2591-4050-1039-1054-1575-1484-1079,False,33,0,"[{'stop_code': '3857', 'stop_name': ""המלך ג'ורג'/קק''ל"", 'reference_position': 22}, {'stop_code': '3605', 'stop_name': ""המלך ג'ורג'/בן יהודה"", 'reference_position': 23}, {'stop_code': '4173', 'stop_name': ""תחנת רקל''ה יפו מרכז/המלך ג'ורג'"", 'reference_position': 24}, {'stop_code': '3818', 'stop_name': 'שטראוס/פראג', 'reference_position': 25}, {'stop_code': '3858', 'stop_name': 'ככר השבת/שטראוס', 'reference_position': 26}, {'stop_code': '4037', 'stop_name': 'יחזקאל/הושע', 'reference_position': 27}, {'stop_code': '1171', 'stop_name': 'יחזקאל/רבנו גרשום', 'reference_position': 28}, {'stop_code': '903', 'stop_name': 'ארץ חפץ/שמעון הצדיק', 'reference_position': 29}, {'stop_code': '3678', 'stop_name': 'ארץ חפץ/חטיבת הראל', 'reference_position': 30}, {'stop_code': '1352', 'stop_name': ""שד' אשכול/משמר הגבול"", 'reference_position': 31}, {'stop_code': '1731', 'stop_name': 'שדרות לוי אשכול/קרל נטר', 'reference_position': 32}, {'stop_code': '1927', 'stop_name': ""שד' אשכול/בר לב"", 'reference_position': 33}, {'stop_code': '3637', 'stop_name': 'שדרות חיים ברלב/שדרות האוניברסיטה העברית', 'reference_position': 34}, {'stop_code': '2804', 'stop_name': 'יקותיאל אדם/תמיר', 'reference_position': 35}, {'stop_code': '2802', 'stop_name': 'יקותיאל אדם/דוד ניב', 'reference_position': 36}, {'stop_code': '2882', 'stop_name': 'שדרות משה דיין/משה רחמילביץ', 'reference_position': 37}, {'stop_code': '2806', 'stop_name': ""תחנת רקל''ה פסגת זאב מרכז/משה דיין"", 'reference_position': 38}, {'stop_code': '5854', 'stop_name': ""תחנת רקל''ה סיירת דוכיפת/משה דיין"", 'reference_position': 39}, {'stop_code': '2569', 'stop_name': 'השישה עשר/משה דיין', 'reference_position': 40}, {'stop_code': '2573', 'stop_name': 'השישה עשר', 'reference_position': 41}, {'stop_code': '2620', 'stop_name': 'הסיירת הירושלמית', 'reference_position': 42}, {'stop_code': '2624', 'stop_name': 'חיל האויר/סיירת דוכיפת', 'reference_position': 43}, {'stop_code': '2707', 'stop_name': 'חיל האויר/השישה עשר', 'reference_position': 44}, {'stop_code': '2708', 'stop_name': 'חיל האויר/הסיירת הירושלמית', 'reference_position': 45}, {'stop_code': '2710', 'stop_name': 'חיל האויר/לסקוב', 'reference_position': 46}, {'stop_code': '2825', 'stop_name': 'חיל האויר/הארבעה', 'reference_position': 47}, {'stop_code': '6215', 'stop_name': 'פארק ארכיאולוגי/חיל האויר', 'reference_position': 48}, {'stop_code': '2826', 'stop_name': 'חיל האויר/גדוד חרמש', 'reference_position': 49}, {'stop_code': '3849', 'stop_name': ""תחנת רקל''ה חיל האויר/משה דיין"", 'reference_position': 50}, {'stop_code': '2855', 'stop_name': 'משה דיין א', 'reference_position': 51}, {'stop_code': '2856', 'stop_name': 'שדרות משה דיין/מזל שור', 'reference_position': 52}, {'stop_code': '6214', 'stop_name': 'שדרות משה דיין/מזל טלה', 'reference_position': 53}, {'stop_code': '1487', 'stop_name': ""מסוף 700/שד' נווה יעקב"", 'reference_position': 54}]",[],"['ברעם/האומן', 'צומת משה ברעם', 'מדרשת נשמת/ברל לוקר', 'ברל לוקר/ארסט', 'פת/בעהם', 'פת/יהודה הנשיא', 'צומת פת/יהודה הנשיא', 'יהודה הנשיא/בן יאיר', ""בי''ס דנמרק/יהודה הנשיא"", 'בני בתירא/בן זכאי', ""חוות הנוער הציוני/ש''י עגנון"", ""ש''י עגנון/קצנלסון"", ""קצנלסון/ש''י עגנון"", 'טשרניחובסקי/קצנלסון', ""טשרניחובסקי א'"", 'טשרניחובסקי/פיכמן', 'טשרניחובסקי/הרב חן', 'טשרניחובסקי/הרצוג', 'הרצוג/טשרניחובסקי', 'עזה/הרב ברלין', ""עזה/רד''ק"", 'עזה/בלפור']"
9,2,22,1927-3637-2804-2802-2882-2806-5854-2569-2573-2620-2624-2707-2708-2710-2825-6215-2826-3849-2855-2856-6214-1487,False,33,0,"[{'stop_code': '3324', 'stop_name': 'ברעם/האומן', 'reference_position': 0}, {'stop_code': '6268', 'stop_name': 'צומת משה ברעם', 'reference_position': 1}, {'stop_code': '9907', 'stop_name': 'מדרשת נשמת/ברל לוקר', 'reference_position': 2}, {'stop_code': '9908', 'stop_name': 'ברל לוקר/ארסט', 'reference_position': 3}, {'stop_code': '3097', 'stop_name': 'פת/בעהם', 'reference_position': 4}, {'stop_code': '2181', 'stop_name': 'פת/יהודה הנשיא', 'reference_position': 5}, {'stop_code': '9981', 'stop_name': 'צומת פת/יהודה הנשיא', 'reference_position': 6}, {'stop_code': '1629', 'stop_name': 'יהודה הנשיא/בן יאיר', 'reference_position': 7}, {'stop_code': '5895', 'stop_name': ""בי''ס דנמרק/יהודה הנשיא"", 'reference_position': 8}, {'stop_code': '1014', 'stop_name': 'בני בתירא/בן זכאי', 'reference_position': 9}, {'stop_code': '2590', 'stop_name': ""חוות הנוער הציוני/ש''י עגנון"", 'reference_position': 10}, {'stop_code': '1655', 'stop_name': ""ש''י עגנון/קצנלסון"", 'reference_position': 11}, {'stop_code': '2753', 'stop_name': ""קצנלסון/ש''י עגנון"", 'reference_position': 12}, {'stop_code': '4044', 'stop_name': 'טשרניחובסקי/קצנלסון', 'reference_position': 13}, {'stop_code': '1630', 'stop_name': ""טשרניחובסקי א'"", 'reference_position': 14}, {'stop_code': '2591', 'stop_name': 'טשרניחובסקי/פיכמן', 'reference_position': 15}, {'stop_code': '4050', 'stop_name': 'טשרניחובסקי/הרב חן', 'reference_position': 16}, {'stop_code': '1039', 'stop_name': 'טשרניחובסקי/הרצוג', 'reference_position': 17}, {'stop_code': '1054', 'stop_name': 'הרצוג/טשרניחובסקי', 'reference_position': 18}, {'stop_code': '1575', 'stop_name': 'עזה/הרב ברלין', 'reference_position': 19}, {'stop_code': '1484', 'stop_name': ""עזה/רד''ק"", 'reference_position': 20}, {'stop_code': '1079', 'stop_name': 'עזה/בלפור', 'reference_position': 21}, {'stop_code': '3857', 'stop_name': ""המלך ג'ורג'/קק''ל"", 'reference_position': 22}, {'stop_code': '3605', 'stop_name': ""המלך ג'ורג'/בן יהודה"", 'reference_position': 23}, {'stop_code': '4173', 'stop_name': ""תחנת רקל''ה יפו מרכז/המלך ג'ורג'"", 'reference_position': 24}, {'stop_code': '3818', 'stop_name': 'שטראוס/פראג', 'reference_position': 25}, {'stop_code': '3858', 'stop_name': 'ככר השבת/שטראוס', 'reference_position': 26}, {'stop_code': '4037', 'stop_name': 'יחזקאל/הושע', 'reference_position': 27}, {'stop_code': '1171', 'stop_name': 'יחזקאל/רבנו גרשום', 'reference_position': 28}, {'stop_code': '903', 'stop_name': 'ארץ חפץ/שמעון הצדיק', 'reference_position': 29}, {'stop_code': '3678', 'stop_name': 'ארץ חפץ/חטיבת הראל', 'reference_position': 30}, {'stop_code': '1352', 'stop_name': ""שד' אשכול/משמר הגבול"", 'reference_position': 31}, {'stop_code': '1731', 'stop_name': 'שדרות לוי אשכול/קרל נטר', 'reference_position': 32}]",[],"[""שד' אשכול/בר לב"", 'שדרות חיים ברלב/שדרות האוניברסיטה העברית', 'יקותיאל אדם/תמיר', 'יקותיאל אדם/דוד ניב', 'שדרות משה דיין/משה רחמילביץ', ""תחנת רקל''ה פסגת זאב מרכז/משה דיין"", ""תחנת רקל''ה סיירת דוכיפת/משה דיין"", 'השישה עשר/משה דיין', 'השישה עשר', 'הסיירת הירושלמית', 'חיל האויר/סיירת דוכיפת', 'חיל האויר/השישה עשר', 'חיל האויר/הסיירת הירושלמית', 'חיל האויר/לסקוב', 'חיל האויר/הארבעה', 'פארק ארכיאולוגי/חיל האויר', 'חיל האויר/גדוד חרמש', ""תחנת רקל''ה חיל האויר/משה דיין"", 'משה דיין א', 'שדרות משה דיין/מזל שור', 'שדרות משה דיין/מזל טלה', ""מסוף 700/שד' נווה יעקב""]"
6,2,47,3324-6268-9907-9908-3097-2181-9981-1629-5895-1014-2590-1655-2753-4044-1630-2591-4050-1039-1054-3605-4173-903-3678-1352-1731-1927-3637-2804-2802-2882-2806-5854-2569-2573-2620-2624-2707-2708-2710-2825-6215-2826-3849-2855-2856-6214-1487,False,8,0,"[{'stop_code': '1575', 'stop_name': 'עזה/הרב ברלין', 'reference_position': 19}, {'stop_code': '1484', 'stop_name': ""עזה/רד''ק"", 'reference_position': 20}, {'stop_code': '1079', 'stop_name': 'עזה/בלפור', 'reference_position': 21}, {'stop_code': '3857', 'stop_name': ""המלך ג'ורג'/קק''ל"", 'reference_position': 22}, {'stop_code': '3818', 'stop_name': 'שטראוס/פראג', 'reference_position': 25}, {'stop_code': '3858', 'stop_name': 'ככר השבת/שטראוס', 'reference_position': 26}, {'stop_code': '4037', 'stop_name': 'יחזקאל/הושע', 'reference_position': 27}, {'stop_code': '1171', 'stop_name': 'יחזקאל/רבנו גרשום', 'reference_position': 28}]",[],"['ברעם/האומן', 'צומת משה ברעם', 'מדרשת נשמת/ברל לוקר', 'ברל לוקר/ארסט', 'פת/בעהם', 'פת/יהודה הנשיא', 'צומת פת/יהודה הנשיא', 'יהודה הנשיא/בן יאיר', ""בי''ס דנמרק/יהודה הנשיא"", 'בני בתירא/בן זכאי', ""חוות הנוער הציוני/ש''י עגנון"", ""ש''י עגנון/קצנלסון"", ""קצנלסון/ש''י עגנון"", 'טשרניחובסקי/קצנלסון', ""טשרניחובסקי א'"", 'טשרניחובסקי/פיכמן', 'טשרניחובסקי/הרב חן', 'טשרניחובסקי/הרצוג', 'הרצוג/טשרניחובסקי', ""המלך ג'ורג'/בן יהודה"", ""תחנת רקל''ה יפו מרכז/המלך ג'ורג'"", 'ארץ חפץ/שמעון הצדיק', 'ארץ חפץ/חטיבת הראל', ""שד' אשכול/משמר הגבול"", 'שדרות לוי אשכול/קרל נטר', ""שד' אשכול/בר לב"", 'שדרות חיים ברלב/שדרות האוניברסיטה העברית', 'יקותיאל אדם/תמיר', 'יקותיאל אדם/דוד ניב', 'שדרות משה דיין/משה רחמילביץ', ""תחנת רקל''ה פסגת זאב מרכז/משה דיין"", ""תחנת רקל''ה סיירת דוכיפת/משה דיין"", 'השישה עשר/משה דיין', 'השישה עשר', 'הסיירת הירושלמית', 'חיל האויר/סיירת דוכיפת', 'חיל האויר/השישה עשר', 'חיל האויר/הסיירת הירושלמית', 'חיל האויר/לסקוב', 'חיל האויר/הארבעה', 'פארק ארכיאולוגי/חיל האויר', 'חיל האויר/גדוד חרמש', ""תחנת רקל''ה חיל האויר/משה דיין"", 'משה דיין א', 'שדרות משה דיין/מזל שור', 'שדרות משה דיין/מזל טלה', ""מסוף 700/שד' נווה יעקב""]"
4,2,52,3324-6268-9907-9908-3097-2181-9981-1629-5895-1014-2590-1655-2753-4044-1630-2591-4050-1039-1054-1575-3605-4173-3818-3858-4037-1171-903-3678-1352-1731-1927-3637-2804-2802-2882-2806-5854-2569-2573-2620-2624-2707-2708-2710-2825-6215-2826-3849-2855-2856-6214-1487,False,3,0,"[{'stop_code': '1484', 'stop_name': ""עזה/רד''ק"", 'reference_position': 20}, {'stop_code': '1079', 'stop_name': 'עזה/בלפור', 'reference_position': 21}, {'stop_code': '3857', 'stop_name': ""המלך ג'ורג'/קק''ל"", 'reference_position': 22}]",[],"['ברעם/האומן', 'צומת משה ברעם', 'מדרשת נשמת/ברל לוקר', 'ברל לוקר/ארסט', 'פת/בעהם', 'פת/יהודה הנשיא', 'צומת פת/יהודה הנשיא', 'יהודה הנשיא/בן יאיר', ""בי''ס דנמרק/יהודה הנשיא"", 'בני בתירא/בן זכאי', ""חוות הנוער הציוני/ש''י עגנון"", ""ש''י עגנון/קצנלסון"", ""קצנלסון/ש''י עגנון"", 'טשרניחובסקי/קצנלסון', ""טשרניחובסקי א'"", 'טשרניחובסקי/פיכמן', 'טשרניחובסקי/הרב חן', 'טשרניחובסקי/הרצוג', 'הרצוג/טשרניחובסקי', 'עזה/הרב ברלין', ""המלך ג'ורג'/בן יהודה"", ""תחנת רקל''ה יפו מרכז/המלך ג'ורג'"", 'שטראוס/פראג', 'ככר השבת/שטראוס', 'יחזקאל/הושע', 'יחזקאל/רבנו גרשום', 'ארץ חפץ/שמעון הצדיק', 'ארץ חפץ/חטיבת הראל', ""שד' אשכול/משמר הגבול"", 'שדרות לוי אשכול/קרל נטר', ""שד' אשכול/בר לב"", 'שדרות חיים ברלב/שדרות האוניברסיטה העברית', 'יקותיאל אדם/תמיר', 'יקותיאל אדם/דוד ניב', 'שדרות משה דיין/משה רחמילביץ', ""תחנת רקל''ה פסגת זאב מרכז/משה דיין"", ""תחנת רקל''ה סיירת דוכיפת/משה דיין"", 'השישה עשר/משה דיין', 'השישה עשר', 'הסיירת הירושלמית', 'חיל האויר/סיירת דוכיפת', 'חיל האויר/השישה עשר', 'חיל האויר/הסיירת הירושלמית', 'חיל האויר/לסקוב', 'חיל האויר/הארבעה', 'פארק ארכיאולוגי/חיל האויר', 'חיל האויר/גדוד חרמש', ""תחנת רקל''ה חיל האויר/משה דיין"", 'משה דיין א', 'שדרות משה דיין/מזל שור', 'שדרות משה דיין/מזל טלה', ""מסוף 700/שד' נווה יעקב""]"
5,2,54,3324-6268-9907-9908-3097-2181-9981-1629-5895-1014-2590-1655-2753-4044-1630-2591-4050-1039-1054-1484-1079-3857-3605-4173-3818-3858-4037-1171-903-3678-1352-1731-1927-3637-2804-2802-2882-2806-5854-2569-2573-2620-2624-2707-2708-2710-2825-6215-2826-3849-2855-2856-6214-1487,False,1,0,"[{'stop_code': '1575', 'stop_name': 'עזה/הרב ברלין', 'reference_position': 19}]",[],"['ברעם/האומן', 'צומת משה ברעם', 'מדרשת נשמת/ברל לוקר', 'ברל לוקר/ארסט', 'פת/בעהם', 'פת/יהודה הנשיא', 'צומת פת/יהודה הנשיא', 'יהודה הנשיא/בן יאיר', ""בי''ס דנמרק/יהודה הנשיא"", 'בני בתירא/בן זכאי', ""חוות הנוער הציוני/ש''י עגנון"", ""ש''י עגנון/קצנלסון"", ""קצנלסון/ש''י עגנון"", 'טשרניחובסקי/קצנלסון', ""טשרניחובסקי א'"", 'טשרניחובסקי/פיכמן', 'טשרניחובסקי/הרב חן', 'טשרניחובסקי/הרצוג', 'הרצוג/טשרניחובסקי', ""עזה/רד''ק"", 'עזה/בלפור', ""המלך ג'ורג'/קק''ל"", ""המלך ג'ורג'/בן יהודה"", ""תחנת רקל''ה יפו מרכז/המלך ג'ורג'"", 'שטראוס/פראג', 'ככר השבת/שטראוס', 'יחזקאל/הושע', 'יחזקאל/רבנו גרשום', 'ארץ חפץ/שמעון הצדיק', 'ארץ חפץ/חטיבת הראל', ""שד' אשכול/משמר הגבול"", 'שדרות לוי אשכול/קרל נטר', ""שד' אשכול/בר לב"", 'שדרות חיים ברלב/שדרות האוניברסיטה העברית', 'יקותיאל אדם/תמיר', 'יקותיאל אדם/דוד ניב', 'שדרות משה דיין/משה רחמילביץ', ""תחנת רקל''ה פסגת זאב מרכז/משה דיין"", ""תחנת רקל''ה סיירת דוכיפת/משה דיין"", 'השישה עשר/משה דיין', 'השישה עשר', 'הסיירת הירושלמית', 'חיל האויר/סיירת דוכיפת', 'חיל האויר/השישה עשר', 'חיל האויר/הסיירת הירושלמית', 'חיל האויר/לסקוב', 'חיל האויר/הארבעה', 'פארק ארכיאולוגי/חיל האויר', 'חיל האויר/גדוד חרמש', ""תחנת רקל''ה חיל האויר/משה דיין"", 'משה דיין א', 'שדרות משה דיין/מזל שור', 'שדרות משה דיין/מזל טלה', ""מסוף 700/שד' נווה יעקב""]"
34,1,23,1731-1927-3637-2804-2802-2882-2806-5854-2569-2573-2620-2624-2707-2708-2710-2825-6215-2826-3849-2855-2856-6214-1487,False,32,0,"[{'stop_code': '3324', 'stop_name': 'ברעם/האומן', 'reference_position': 0}, {'stop_code': '6268', 'stop_name': 'צומת משה ברעם', 'reference_position': 1}, {'stop_code': '9907', 'stop_name': 'מדרשת נשמת/ברל לוקר', 'reference_position': 2}, {'stop_code': '9908', 'stop_name': 'ברל לוקר/ארסט', 'reference_position': 3}, {'stop_code': '3097', 'stop_name': 'פת/בעהם', 'reference_position': 4}, {'stop_code': '2181', 'stop_name': 'פת/יהודה הנשיא', 'reference_position': 5}, {'stop_code': '9981', 'stop_name': 'צומת פת/יהודה הנשיא', 'reference_position': 6}, {'stop_code': '1629', 'stop_name': 'יהודה הנשיא/בן יאיר', 'reference_position': 7}, {'stop_code': '5895', 'stop_name': ""בי''ס דנמרק/יהודה הנשיא"", 'reference_position': 8}, {'stop_code': '1014', 'stop_name': 'בני בתירא/בן זכאי', 'reference_position': 9}, {'stop_code': '2590', 'stop_name': ""חוות הנוער הציוני/ש''י עגנון"", 'reference_position': 10}, {'stop_code': '1655', 'stop_name': ""ש''י עגנון/קצנלסון"", 'reference_position': 11}, {'stop_code': '2753', 'stop_name': ""קצנלסון/ש''י עגנון"", 'reference_position': 12}, {'stop_code': '4044', 'stop_name': 'טשרניחובסקי/קצנלסון', 'reference_position': 13}, {'stop_code': '1630', 'stop_name': ""טשרניחובסקי א'"", 'reference_position': 14}, {'stop_code': '2591', 'stop_name': 'טשרניחובסקי/פיכמן', 'reference_position': 15}, {'stop_code': '4050', 'stop_name': 'טשרניחובסקי/הרב חן', 'reference_position': 16}, {'stop_code': '1039', 'stop_name': 'טשרניחובסקי/הרצוג', 'reference_position': 17}, {'stop_code': '1054', 'stop_name': 'הרצוג/טשרניחובסקי', 'reference_position': 18}, {'stop_code': '1575', 'stop_name': 'עזה/הרב ברלין', 'reference_position': 19}, {'stop_code': '1484', 'stop_name': ""עזה/רד''ק"", 'reference_position': 20}, {'stop_code': '1079', 'stop_name': 'עזה/בלפור', 'reference_position': 21}, {'stop_code': '3857', 'stop_name': ""המלך ג'ורג'/קק''ל"", 'reference_position': 22}, {'stop_code': '3605', 'stop_name': ""המלך ג'ורג'/בן יהודה"", 'reference_position': 23}, {'stop_code': '4173', 'stop_name': ""תחנת רקל''ה יפו מרכז/המלך ג'ורג'"", 'reference_position': 24}, {'stop_code': '3818', 'stop_name': 'שטראוס/פראג', 'reference_position': 25}, {'stop_code': '3858', 'stop_name': 'ככר השבת/שטראוס', 'reference_position': 26}, {'stop_code': '4037', 'stop_name': 'יחזקאל/הושע', 'reference_position': 27}, {'stop_code': '1171', 'stop_name': 'יחזקאל/רבנו גרשום', 'reference_position': 28}, {'stop_code': '903', 'stop_name': 'ארץ חפץ/שמעון הצדיק', 'reference_position': 29}, {'stop_code': '3678', 'stop_name': 'ארץ חפץ/חטיבת הראל', 'reference_position': 30}, {'stop_code': '1352', 'stop_name': ""שד' אשכול/משמר הגבול"", 'reference_position': 31}]",[],"['שדרות לוי אשכול/קרל נטר', ""שד' אשכול/בר לב"", 'שדרות חיים ברלב/שדרות האוניברסיטה העברית', 'יקותיאל אדם/תמיר', 'יקותיאל אדם/דוד ניב', 'שדרות משה דיין/משה רחמילביץ', ""תחנת רקל''ה פסגת זאב מרכז/משה דיין"", ""תחנת רקל''ה סיירת דוכיפת/משה דיין"", 'השישה עשר/משה דיין', 'השישה עשר', 'הסיירת הירושלמית', 'חיל האויר/סיירת דוכיפת', 'חיל האויר/השישה עשר', 'חיל האויר/הסיירת הירושלמית', 'חיל האויר/לסקוב', 'חיל האויר/הארבעה', 'פארק ארכיאולוגי/חיל האויר', 'חיל האויר/גדוד חרמש', ""תחנת רקל''ה חיל האויר/משה דיין"", 'משה דיין א', 'שדרות משה דיין/מזל שור', 'שדרות משה דיין/מזל טלה', ""מסוף 700/שד' נווה יעקב""]"
43,1,24,1352-1731-1927-3637-2804-2802-2882-2806-5854-2569-2573-2620-2624-2707-2708-2710-2825-6215-2826-3849-2855-2856-6214-1487,False,31,0,"[{'stop_code': '3324', 'stop_name': 'ברעם/האומן', 'reference_position': 0}, {'stop_code': '6268', 'stop_name': 'צומת משה ברעם', 'reference_position': 1}, {'stop_code': '9907', 'stop_name': 'מדרשת נשמת/ברל לוקר', 'reference_position': 2}, {'stop_code': '9908', 'stop_name': 'ברל לוקר/ארסט', 'reference_position': 3}, {'stop_code': '3097', 'stop_name': 'פת/בעהם', 'reference_position': 4}, {'stop_code': '2181', 'stop_name': 'פת/יהודה הנשיא', 'reference_position': 5}, {'stop_code': '9981', 'stop_name': 'צומת פת/יהודה הנשיא', 'reference_position': 6}, {'stop_code': '1629', 'stop_name': 'יהודה הנשיא/בן יאיר', 'reference_position': 7}, {'stop_code': '5895', 'stop_name': ""בי''ס דנמרק/יהודה הנשיא"", 'reference_position': 8}, {'stop_code': '1014', 'stop_name': 'בני בתירא/בן זכאי', 'reference_position': 9}, {'stop_code': '2590', 'stop_name': ""חוות הנוער הציוני/ש''י עגנון"", 'reference_position': 10}, {'stop_code': '1655', 'stop_name': ""ש''י עגנון/קצנלסון"", 'reference_position': 11}, {'stop_code': '2753', 'stop_name': ""קצנלסון/ש''י עגנון"", 'reference_position': 12}, {'stop_code': '4044', 'stop_name': 'טשרניחובסקי/קצנלסון', 'reference_position': 13}, {'stop_code': '1630', 'stop_name': ""טשרניחובסקי א'"", 'reference_position': 14}, {'stop_code': '2591', 'stop_name': 'טשרניחובסקי/פיכמן', 'reference_position': 15}, {'stop_code': '4050', 'stop_name': 'טשרניחובסקי/הרב חן', 'reference_position': 16}, {'stop_code': '1039', 'stop_name': 'טשרניחובסקי/הרצוג', 'reference_position': 17}, {'stop_code': '1054', 'stop_name': 'הרצוג/טשרניחובסקי', 'reference_position': 18}, {'stop_code': '1575', 'stop_name': 'עזה/הרב ברלין', 'reference_position': 19}, {'stop_code': '1484', 'stop_name': ""עזה/רד''ק"", 'reference_position': 20}, {'stop_code': '1079', 'stop_name': 'עזה/בלפור', 'reference_position': 21}, {'stop_code': '3857', 'stop_name': ""המלך ג'ורג'/קק''ל"", 'reference_position': 22}, {'stop_code': '3605', 'stop_name': ""המלך ג'ורג'/בן יהודה"", 'reference_position': 23}, {'stop_code': '4173', 'stop_name': ""תחנת רקל''ה יפו מרכז/המלך ג'ורג'"", 'reference_position': 24}, {'stop_code': '3818', 'stop_name': 'שטראוס/פראג', 'reference_position': 25}, {'stop_code': '3858', 'stop_name': 'ככר השבת/שטראוס', 'reference_position': 26}, {'stop_code': '4037', 'stop_name': 'יחזקאל/הושע', 'reference_position': 27}, {'stop_code': '1171', 'stop_name': 'יחזקאל/רבנו גרשום', 'reference_position': 28}, {'stop_code': '903', 'stop_name': 'ארץ חפץ/שמעון הצדיק', 'reference_position': 29}, {'stop_code': '3678', 'stop_name': 'ארץ חפץ/חטיבת הראל', 'reference_position': 30}]",[],"[""שד' אשכול/משמר הגבול"", 'שדרות לוי אשכול/קרל נטר', ""שד' אשכול/בר לב"", 'שדרות חיים ברלב/שדרות האוניברסיטה העברית', 'יקותיאל אדם/תמיר', 'יקותיאל אדם/דוד ניב', 'שדרות משה דיין/משה רחמילביץ', ""תחנת רקל''ה פסגת זאב מרכז/משה דיין"", ""תחנת רקל''ה סיירת דוכיפת/משה דיין"", 'השישה עשר/משה דיין', 'השישה עשר', 'הסיירת הירושלמית', 'חיל האויר/סיירת דוכיפת', 'חיל האויר/השישה עשר', 'חיל האויר/הסיירת הירושלמית', 'חיל האויר/לסקוב', 'חיל האויר/הארבעה', 'פארק ארכיאולוגי/חיל האויר', 'חיל האויר/גדוד חרמש', ""תחנת רקל''ה חיל האויר/משה דיין"", 'משה דיין א', 'שדרות משה דיין/מזל שור', 'שדרות משה דיין/מזל טלה', ""מסוף 700/שד' נווה יעקב""]"
