_id,month,route_id,DayOfWeek,HourSourceTime,StopSequence_Rishui,StopCode,count_common,timeCumSum_mean,timeCumSum_std,distCumSum_mean,distCumSum_std
47278974,9,5499,4,15,15,1630,12,26.81,8.15,4164,0.057308756
47278975,9,5499,4,15,16,2591,12,27.59,8.28,4218,0.057308756
47278976,9,5499,4,15,17,4050,12,29.61,8.45,4445,0.057308756
47278977,9,5499,4,15,18,1039,12,30.43,8.37,4769,0.057308756
47278978,9,5499,4,15,19,1054,12,31.34,8.37,4930,0.057308756
47278979,9,5499,4,15,20,1575,12,32.27,8.28,5140,0.057308756
47278980,9,5499,4,15,21,1484,12,38.77,7.49,5591,0.057308756
47278981,9,5499,4,15,22,1079,12,40.89,7.49,5779,0.057308756
47278982,9,5499,4,15,23,3857,12,43.4,7.53,6180,0.057308756
47278983,9,5499,4,15,24,3605,12,45.9,7.5,6623,0.057308756
47278984,9,5499,4,15,25,4173,12,48.12,7.87,6875,0.057308756
47278985,9,5499,4,15,26,3818,12,52.58,7.05,7238,0.057308756
47278986,9,5499,4,15,27,3858,12,53.37,7.08,7393,0.057308756
47278987,9,5499,4,15,28,4037,12,55.65,6.96,7707,0.057308756
47278988,9,5499,4,15,29,1171,12,59.86,7,7965,0.057308756
47278989,9,5499,4,15,30,903,12,62.06,7.15,8435,0.057308756
47278990,9,5499,4,15,31,3678,12,63.87,7.14,8654,0.057308756
47278991,9,5499,4,15,32,1352,12,66.25,7.1,8904,0.057308756
47278992,9,5499,4,15,33,1731,12,66.85,7.31,9130,0.057308756
47278993,9,5499,4,15,34,1927,12,68.16,7.38,9657,0.057308756
47278994,9,5499,4,15,35,3637,12,69.88,6.96,9910,0.057308756
47278995,9,5499,4,15,36,2804,12,75.71,6.29,12721,0.057308756
47278996,9,5499,4,15,37,2802,12,76.35,6.52,12814,0.057308756
47278997,9,5499,4,15,38,2882,12,79.46,6.6,13337,0.057308756
47278998,9,5499,4,15,39,2806,12,79.92,6.63,13506,0.057308756
47278999,9,5499,4,15,40,5854,12,84.9,6.91,13863,0.057308756
47279000,9,5499,4,15,41,2569,12,86.46,7.39,14069,0.057308756
47279001,9,5499,4,15,42,2573,12,87.92,7.43,14269,0.057308756
47279002,9,5499,4,15,43,2620,12,89.06,7.6,14582,0.057308756
47279003,9,5499,4,15,44,2624,12,93.8,8.32,14997,0.057308756
47279004,9,5499,4,15,45,2707,12,94.5,8.37,15205,0.057308756
47279005,9,5499,4,15,46,2708,12,95.33,8.48,15482,0.057308756
47279006,9,5499,4,15,47,2710,12,95.21,7.94,15795,0.057308756
47279007,9,5499,4,15,48,2825,12,97.33,8.79,15843,0.057308756
47279008,9,5499,4,15,49,6215,12,97.75,8.76,16014,0.057308756
47279009,9,5499,4,15,50,2826,12,94.84,10.26,15734,0.057308756
47279010,9,5499,4,15,51,3849,12,99.04,8.29,16409,0.057308756
47279011,9,5499,4,15,52,2855,12,99.66,7.96,16400,0.057308756
47279012,9,5499,4,15,53,2856,12,99.8,8.03,16540,0.057308756
47279013,9,5499,4,15,54,6214,12,101.29,8.06,17018,0.057308756
47279014,9,5499,4,15,55,1487,12,103.4,7.5,17323,0.057308756
47321204,9,5499,5,15,1,3324,14,2.13,3.59,0,0.057308756
47321205,9,5499,5,15,2,6268,14,2.51,3.62,350,0.057308756
47321206,9,5499,5,15,3,9907,14,7.87,4.26,1440,0.057308756
47321207,9,5499,5,15,4,9908,14,8.83,4.32,1684,0.057308756
47321208,9,5499,5,15,5,3097,14,9.87,4.78,1852,0.057308756
47321209,9,5499,5,15,6,2181,14,13.91,5.12,2222,0.057308756
47321210,9,5499,5,15,7,9981,14,15.45,5.37,2343,0.057308756
47321211,9,5499,5,15,8,1629,14,17.32,5.66,2520,0.057308756
47321212,9,5499,5,15,9,5895,14,19.02,6.08,2754,0.057308756
47321213,9,5499,5,15,10,1014,14,20.63,5.7,3095,0.057308756
47321214,9,5499,5,15,11,2590,14,21.78,5.77,3330,0.057308756
47321215,9,5499,5,15,12,1655,14,22.93,5.76,3575,0.057308756
47321216,9,5499,5,15,13,2753,14,22.96,4.64,3796,0.057308756
47321217,9,5499,5,15,14,4044,14,23.75,4.68,4064,0.057308756
47321219,9,5499,5,15,16,2591,14,26.51,5.89,4374,0.057308756
47321220,9,5499,5,15,17,4050,14,29.16,5.45,4601,0.057308756
47321221,9,5499,5,15,18,1039,14,30.03,5.18,4922,0.057308756
47321222,9,5499,5,15,19,1054,14,31.65,5.63,5062,0.057308756
47321223,9,5499,5,15,20,1575,14,33.06,5.6,5272,0.057308756
47321224,9,5499,5,15,21,1484,14,38.67,6.23,5719,0.057308756
47321225,9,5499,5,15,22,1079,14,40.83,6.14,5879,0.057308756
47321226,9,5499,5,15,23,3857,14,43.31,6.2,6280,0.057308756
47321227,9,5499,5,15,24,3605,14,45.62,6.11,6723,0.057308756
47321228,9,5499,5,15,25,4173,14,47.7,6.13,6993,0.057308756
47321229,9,5499,5,15,26,3818,14,51.24,5.53,7361,0.057308756
47321230,9,5499,5,15,27,3858,14,52.81,6.7,7516,0.057308756
47321231,9,5499,5,15,28,4037,14,56.05,9.82,7861,0.057308756
47321232,9,5499,5,15,29,1171,14,59.26,8.72,8101,0.057308756
47321233,9,5499,5,15,30,903,14,62.28,9.02,8575,0.057308756
47321234,9,5499,5,15,31,3678,14,64.41,9.1,8794,0.057308756
47321235,9,5499,5,15,32,1352,14,66.89,9.23,9044,0.057308756
47321236,9,5499,5,15,33,1731,14,67.37,9.19,9270,0.057308756
47321237,9,5499,5,15,34,1927,14,69.83,10,9678,0.057308756
47321238,9,5499,5,15,35,3637,14,71.48,10.03,9931,0.057308756
47321239,9,5499,5,15,36,2804,14,76.68,12.08,12742,0.057308756
47321240,9,5499,5,15,37,2802,14,77.57,12.04,12835,0.057308756
47321241,9,5499,5,15,38,2882,14,80.05,11.9,13379,0.057308756
47321242,9,5499,5,15,39,2806,14,80.92,11.9,13573,0.057308756
47321243,9,5499,5,15,40,5854,14,85.22,11.74,13951,0.057308756
47321244,9,5499,5,15,41,2569,14,86.15,11.82,14157,0.057308756
47321245,9,5499,5,15,42,2573,14,87.5,11.82,14357,0.057308756
47321246,9,5499,5,15,43,2620,14,88.61,11.91,14670,0.057308756
47321247,9,5499,5,15,44,2624,14,91.27,12.11,15085,0.057308756
47321248,9,5499,5,15,45,2707,14,92.1,12.16,15293,0.057308756
47321249,9,5499,5,15,46,2708,14,92.96,12.18,15570,0.057308756
47321250,9,5499,5,15,47,2710,14,93.74,12.24,15804,0.057308756
47321251,9,5499,5,15,48,2825,14,94.32,12.28,15959,0.057308756
47321252,9,5499,5,15,49,6215,14,94.95,12.31,16130,0.057308756
47321253,9,5499,5,15,50,2826,14,95.49,12.29,16309,0.057308756
47321254,9,5499,5,15,51,3849,14,96.71,12.47,16576,0.057308756
47321255,9,5499,5,15,52,2855,14,97.65,12.48,16789,0.057308756
47321256,9,5499,5,15,53,2856,14,98.57,12.4,17177,0.057308756
47321257,9,5499,5,15,54,6214,14,99.42,12.38,17476,0.057308756
47321258,9,5499,5,15,55,1487,14,101.61,12.49,17985,0.057308756
47373687,9,5499,6,15,1,3324,11,0.95,1.39,0,0.057308756
47373688,9,5499,6,15,2,6268,11,1.27,1.97,350,0.057308756
47373689,9,5499,6,15,3,9907,11,3.7,2.69,1440,0.057308756
47373690,9,5499,6,15,4,9908,11,4.26,2.56,1584,0.057308756
47373691,9,5499,6,15,5,3097,11,4.61,2.59,1752,0.057308756
47373692,9,5499,6,15,6,2181,11,6.37,2.41,2122,0.057308756
47373693,9,5499,6,15,7,9981,11,6.69,2.44,2243,0.057308756
47373694,9,5499,6,15,8,1629,11,7.89,2.59,2420,0.057308756
47373695,9,5499,6,15,9,5895,11,8.53,2.61,2654,0.057308756
47373696,9,5499,6,15,10,1014,11,9.8,2.56,2995,0.057308756
47373697,9,5499,6,15,11,2590,11,10.63,2.77,3221,0.057308756
47373698,9,5499,6,15,12,1655,11,11.24,2.79,3466,0.057308756
47373699,9,5499,6,15,13,2753,11,11.84,2.81,3687,0.057308756
47373700,9,5499,6,15,14,4044,11,12.27,2.77,3901,0.057308756
47373701,9,5499,6,15,15,1630,11,12.92,2.93,4123,0.057308756
47373702,9,5499,6,15,16,2591,11,13.48,2.96,4246,0.057308756
47373703,9,5499,6,15,17,4050,11,14.72,3.17,4473,0.057308756
47373704,9,5499,6,15,18,1039,11,15.25,3.15,4797,0.057308756
47373705,9,5499,6,15,19,1054,11,15.59,3.16,4958,0.057308756
47373706,9,5499,6,15,20,1575,11,16.18,3.16,5168,0.057308756
47373707,9,5499,6,15,21,1484,11,18.5,3.16,5619,0.057308756
47373708,9,5499,6,15,22,1079,11,20.4,2.92,5807,0.057308756
47373709,9,5499,6,15,23,3857,11,22.31,3.16,6208,0.057308756
47373710,9,5499,6,15,24,3605,11,23.78,2.91,6651,0.057308756
47373711,9,5499,6,15,25,4173,11,25.44,2.91,6921,0.057308756
47373712,9,5499,6,15,26,3818,11,28.17,2.89,7289,0.057308756
47373713,9,5499,6,15,27,3858,11,28.85,2.82,7444,0.057308756
47373714,9,5499,6,15,28,4037,11,31.12,3.45,7758,0.057308756
47373715,9,5499,6,15,29,1171,11,34.28,3.62,8035,0.057308756
47373716,9,5499,6,15,30,903,11,36.8,3.72,8509,0.057308756
47373717,9,5499,6,15,31,3678,11,38.17,3.73,8728,0.057308756
47373718,9,5499,6,15,32,1352,11,39.7,4.12,8978,0.057308756
47373719,9,5499,6,15,33,1731,11,40.15,4.11,9204,0.057308756
47373720,9,5499,6,15,34,1927,11,41.19,4.25,9731,0.057308756
47373721,9,5499,6,15,35,3637,11,41.94,4.44,9984,0.057308756
47373722,9,5499,6,15,36,2804,11,45.25,4.58,12778,0.057308756
47373723,9,5499,6,15,37,2802,11,45.82,4.64,12871,0.057308756
47373724,9,5499,6,15,38,2882,11,48.2,4.75,13168,0.057308756
47373725,9,5499,6,15,39,2806,11,48.61,5.17,13389,0.057308756
47373726,9,5499,6,15,40,5854,11,50.52,5.21,13722,0.057308756
47373727,9,5499,6,15,41,2569,11,51.31,5.37,13973,0.057308756
47373728,9,5499,6,15,42,2573,11,52.33,5.35,14173,0.057308756
47373729,9,5499,6,15,43,2620,11,53.37,5.11,14404,0.057308756
47373730,9,5499,6,15,44,2624,11,56.44,3.45,15035,0.057308756
47373731,9,5499,6,15,45,2707,11,55.58,5.48,15341,0.057308756
47373732,9,5499,6,15,46,2708,11,56.72,5.5,15282,0.057308756
47373733,9,5499,6,15,47,2710,11,59.22,4.2,15507,0.057308756
47373734,9,5499,6,15,48,2825,11,58.25,5.87,15648,0.057308756
47373735,9,5499,6,15,49,6215,11,58.73,6.01,15819,0.057308756
47373736,9,5499,6,15,50,2826,11,59.27,5.69,15833,0.057308756
47373737,9,5499,6,15,51,3849,11,59.8,6.02,16265,0.057308756
47373738,9,5499,6,15,52,2855,11,60.69,5.83,16288,0.057308756
47373739,9,5499,6,15,53,2856,11,61.62,5.85,16676,0.057308756
47373740,9,5499,6,15,54,6214,11,62.27,5.88,16975,0.057308756
47373741,9,5499,6,15,55,1487,11,64.35,6.06,17484,0.057308756
47410958,9,5499,1,16,1,3324,12,2.29,2.37,0,0.057308756
47410959,9,5499,1,16,2,6268,12,2.49,2.37,350,0.057308756
47410960,9,5499,1,16,3,9907,12,6.94,3.13,1440,0.057308756
47410961,9,5499,1,16,4,9908,12,7.52,3.13,1593,0.057308756
47410962,9,5499,1,16,5,3097,12,8.24,3.15,1761,0.057308756
47410963,9,5499,1,16,6,2181,12,11.16,3.39,2131,0.057308756
47410964,9,5499,1,16,7,9981,12,12.25,3.29,2252,0.057308756
47410965,9,5499,1,16,8,1629,12,13.47,3.43,2429,0.057308756
47410966,9,5499,1,16,9,5895,12,14.95,3.87,2663,0.057308756
47410967,9,5499,1,16,10,1014,12,16.32,4,3004,0.057308756
47410968,9,5499,1,16,11,2590,12,17.43,4.01,3239,0.057308756
47410969,9,5499,1,16,12,1655,12,18.39,3.98,3484,0.057308756
47410970,9,5499,1,16,13,2753,12,19.35,4.03,3705,0.057308756
47410971,9,5499,1,16,14,4044,12,20.11,4.09,3973,0.057308756
47410972,9,5499,1,16,15,1630,12,21.09,4.21,4195,0.057308756
47410973,9,5499,1,16,16,2591,12,21.83,4.2,4318,0.057308756
47410974,9,5499,1,16,17,4050,12,23.98,4.97,4545,0.057308756
47410975,9,5499,1,16,18,1039,12,25.13,5.61,4869,0.057308756
47410976,9,5499,1,16,19,1054,12,26.01,6.1,5030,0.057308756
47410977,9,5499,1,16,20,1575,12,27.26,6.5,5240,0.057308756
47410978,9,5499,1,16,21,1484,12,31.62,6.57,5691,0.057308756
47410979,9,5499,1,16,22,1079,12,33.94,6.54,5879,0.057308756
47410980,9,5499,1,16,23,3857,12,35.96,6.76,6280,0.057308756
47410981,9,5499,1,16,24,3605,12,37.88,6.86,6723,0.057308756
47410982,9,5499,1,16,25,4173,12,40.14,6.95,6993,0.057308756
47410983,9,5499,1,16,26,3818,12,43.69,7.03,7361,0.057308756
47410984,9,5499,1,16,27,3858,12,44.45,7.03,7516,0.057308756
47410985,9,5499,1,16,28,4037,12,48.68,6.34,7830,0.057308756
47410986,9,5499,1,16,29,1171,12,53.82,6.67,8089,0.057308756
47410987,9,5499,1,16,30,903,12,56.55,6.05,8535,0.057308756
47410988,9,5499,1,16,31,3678,12,58.52,6.17,8754,0.057308756
47410989,9,5499,1,16,32,1352,12,60.44,6.37,9004,0.057308756
47410990,9,5499,1,16,33,1731,12,60.89,6.41,9230,0.057308756
47410991,9,5499,1,16,34,1927,12,61.94,6.35,9757,0.057308756
47410992,9,5499,1,16,35,3637,12,63.1,6.22,10010,0.057308756
47410993,9,5499,1,16,36,2804,12,68.44,6.07,12808,0.057308756
47410994,9,5499,1,16,37,2802,12,69.14,6,12901,0.057308756
47410995,9,5499,1,16,38,2882,12,71.88,6.18,13445,0.057308756
47410996,9,5499,1,16,39,2806,12,72.97,5.61,13364,0.057308756
47410997,9,5499,1,16,40,5854,12,77.03,6.34,13729,0.057308756
47410998,9,5499,1,16,41,2569,12,78.57,6.33,14189,0.057308756
47410999,9,5499,1,16,42,2573,12,79.18,6.34,14100,0.057308756
47411000,9,5499,1,16,43,2620,12,80.71,6.3,14702,0.057308756
47411001,9,5499,1,16,44,2624,12,83.25,6.6,15098,0.057308756
47411002,9,5499,1,16,45,2707,12,83.91,6.66,15306,0.057308756
47411003,9,5499,1,16,46,2708,12,84.71,6.64,15583,0.057308756
47411004,9,5499,1,16,47,2710,12,85.08,6.46,15754,0.057308756
47411005,9,5499,1,16,48,2825,12,85.91,6.42,15909,0.057308756
47411006,9,5499,1,16,49,6215,12,86.46,6.41,16080,0.057308756
47411007,9,5499,1,16,50,2826,12,86.13,7.12,15829,0.057308756
47411008,9,5499,1,16,51,3849,12,87.91,6.95,16589,0.057308756
47411009,9,5499,1,16,52,2855,12,87.54,7.67,16303,0.057308756
47411010,9,5499,1,16,53,2856,12,89.12,6.44,16635,0.057308756
47411011,9,5499,1,16,54,6214,12,90.03,6.44,16934,0.057308756
47411012,9,5499,1,16,55,1487,12,92.13,6.46,17443,0.057308756
47471965,9,5499,2,16,16,2591,19,22.04,4.42,4378,0.057308756
47471950,9,5499,2,16,1,3324,19,1.69,2.1,0,0.057308756
47471951,9,5499,2,16,2,6268,19,2.87,3.16,350,0.057308756
47471952,9,5499,2,16,3,9907,19,7.45,4.45,1440,0.057308756
47471953,9,5499,2,16,4,9908,19,8.25,4.43,1684,0.057308756
47471954,9,5499,2,16,5,3097,19,8.91,4.48,1852,0.057308756
47471955,9,5499,2,16,6,2181,19,12.42,4.46,2222,0.057308756
47471956,9,5499,2,16,7,9981,19,13.14,4.47,2343,0.057308756
47471957,9,5499,2,16,8,1629,19,14.12,4.51,2520,0.057308756
47471958,9,5499,2,16,9,5895,19,15.54,4.53,2754,0.057308756
47471959,9,5499,2,16,10,1014,19,16.97,4.44,3095,0.057308756
47471960,9,5499,2,16,11,2590,19,18.06,4.39,3299,0.057308756
47471961,9,5499,2,16,12,1655,19,19.05,4.36,3544,0.057308756
47471962,9,5499,2,16,13,2753,19,19.96,4.37,3765,0.057308756
47471963,9,5499,2,16,14,4044,19,20.65,4.38,4033,0.057308756
47471964,9,5499,2,16,15,1630,19,21.46,4.37,4255,0.057308756
47471966,9,5499,2,16,17,4050,19,23.88,4.31,4605,0.057308756
47471967,9,5499,2,16,18,1039,19,24.66,4.31,4929,0.057308756
47471968,9,5499,2,16,19,1054,19,25.3,4.31,5090,0.057308756
47471969,9,5499,2,16,20,1575,19,27.42,4.85,5292,0.057308756
47471970,9,5499,2,16,21,1484,19,31.58,4.96,5743,0.057308756
47471971,9,5499,2,16,22,1079,19,33.75,4.73,5931,0.057308756
47471972,9,5499,2,16,23,3857,19,36.02,4.6,6332,0.057308756
47471973,9,5499,2,16,24,3605,19,36.3,5.9,6520,0.057308756
47471974,9,5499,2,16,25,4173,19,39.39,7.55,6790,0.057308756
47471975,9,5499,2,16,26,3818,19,43.69,8.37,7158,0.057308756
47471976,9,5499,2,16,27,3858,19,44.62,7.91,7313,0.057308756
47471977,9,5499,2,16,28,4037,19,48.98,7.86,7627,0.057308756
47471978,9,5499,2,16,29,1171,19,52.5,7.49,7920,0.057308756
47471979,9,5499,2,16,30,903,19,55.81,7.84,8364,0.057308756
47471980,9,5499,2,16,31,3678,19,57.31,7.98,8583,0.057308756
47471981,9,5499,2,16,32,1352,19,59.46,7.9,8833,0.057308756
47471982,9,5499,2,16,33,1731,19,60.04,7.87,9059,0.057308756
47471983,9,5499,2,16,34,1927,19,61.19,7.89,9586,0.057308756
47471984,9,5499,2,16,35,3637,19,62.82,8.29,9839,0.057308756
47471985,9,5499,2,16,36,2804,19,66.72,8.58,12680,0.057308756
47471986,9,5499,2,16,37,2802,19,67.8,8.51,12595,0.057308756
47471987,9,5499,2,16,38,2882,19,70.19,8.65,13139,0.057308756
47471988,9,5499,2,16,39,2806,19,70.94,8.52,13333,0.057308756
47471989,9,5499,2,16,40,5854,19,75.36,8.33,13711,0.057308756
47471990,9,5499,2,16,41,2569,19,76.23,8.34,13917,0.057308756
47471991,9,5499,2,16,42,2573,19,77.4,8.4,14117,0.057308756
47471992,9,5499,2,16,43,2620,19,78.56,8.4,14430,0.057308756
47471993,9,5499,2,16,44,2624,19,80.38,8.41,15023,0.057308756
47471994,9,5499,2,16,45,2707,19,81.09,8.41,15231,0.057308756
47471995,9,5499,2,16,46,2708,19,81.91,8.47,15508,0.057308756
47471996,9,5499,2,16,47,2710,19,83.01,8.48,15516,0.057308756
47471997,9,5499,2,16,48,2825,19,83.59,8.5,15671,0.057308756
47471998,9,5499,2,16,49,6215,19,84.14,8.44,15842,0.057308756
47471999,9,5499,2,16,50,2826,19,84.68,8.45,16021,0.057308756
47472000,9,5499,2,16,51,3849,19,85.67,8.53,16288,0.057308756
47472001,9,5499,2,16,52,2855,19,86.29,8.78,16473,0.057308756
47472002,9,5499,2,16,53,2856,19,87.25,8.57,16878,0.057308756
47472003,9,5499,2,16,54,6214,19,88.09,8.51,17177,0.057308756
47472004,9,5499,2,16,55,1487,19,90.11,8.42,17686,0.057308756
47538881,9,5499,3,16,1,3324,15,2.68,4.78,0,0.057308756
47538882,9,5499,3,16,2,6268,15,3.07,4.79,350,0.057308756
47538883,9,5499,3,16,3,9907,15,6.32,1.9,1440,0.057308756
47538884,9,5499,3,16,4,9908,15,7.34,1.9,1684,0.057308756
47538885,9,5499,3,16,5,3097,15,8.96,4.11,1763,0.057308756
47538886,9,5499,3,16,6,2181,15,11.83,3.94,2133,0.057308756
47538887,9,5499,3,16,7,9981,15,12.87,3.96,2254,0.057308756
47538888,9,5499,3,16,8,1629,15,13.8,3.94,2431,0.057308756
47538889,9,5499,3,16,9,5895,15,14.96,4.21,2665,0.057308756
47538890,9,5499,3,16,10,1014,15,16.02,4.22,3006,0.057308756
47538891,9,5499,3,16,11,2590,15,17.17,4.58,3241,0.057308756
47538892,9,5499,3,16,12,1655,15,18.24,4.62,3486,0.057308756
47538893,9,5499,3,16,13,2753,15,19.21,4.65,3707,0.057308756
47538894,9,5499,3,16,14,4044,15,19.91,4.75,3975,0.057308756
47538895,9,5499,3,16,15,1630,15,20.78,4.75,4197,0.057308756
47538896,9,5499,3,16,16,2591,15,21.71,4.78,4320,0.057308756
47538897,9,5499,3,16,17,4050,15,23.12,4.97,4547,0.057308756
47538898,9,5499,3,16,18,1039,15,23.97,4.95,4871,0.057308756
47538899,9,5499,3,16,19,1054,15,24.92,4.95,5032,0.057308756
47538900,9,5499,3,16,20,1575,15,25.74,4.91,5242,0.057308756
47538901,9,5499,3,16,21,1484,15,29.43,4.88,5693,0.057308756
47538902,9,5499,3,16,22,1079,15,31.62,5,5881,0.057308756
47538903,9,5499,3,16,23,3857,15,33.7,5.22,6282,0.057308756
47538904,9,5499,3,16,24,3605,15,36.04,5.21,6725,0.057308756
47538905,9,5499,3,16,25,4173,15,38.06,5.38,6995,0.057308756
47538906,9,5499,3,16,26,3818,15,41.22,5.52,7363,0.057308756
47538907,9,5499,3,16,27,3858,15,42.12,5.59,7518,0.057308756
47538908,9,5499,3,16,28,4037,15,45.99,6.12,7832,0.057308756
47538909,9,5499,3,16,29,1171,15,50.11,6.32,8109,0.057308756
47538910,9,5499,3,16,30,903,15,52.63,6.56,8583,0.057308756
47538911,9,5499,3,16,31,3678,15,54.26,6.36,8802,0.057308756
47538912,9,5499,3,16,32,1352,15,56.44,6.44,9045,0.057308756
47538913,9,5499,3,16,33,1731,15,56.8,6.26,9261,0.057308756
47538914,9,5499,3,16,34,1927,15,57.99,6.32,9788,0.057308756
47538915,9,5499,3,16,35,3637,15,59.16,6.37,10041,0.057308756
47538916,9,5499,3,16,36,2804,15,63.99,6.14,12852,0.057308756
47538917,9,5499,3,16,37,2802,15,64.58,6.22,12945,0.057308756
47538918,9,5499,3,16,38,2882,15,67.38,6.62,13489,0.057308756
47538919,9,5499,3,16,39,2806,15,68.23,6.67,13683,0.057308756
47538920,9,5499,3,16,40,5854,15,74.04,8.52,14061,0.057308756
47538921,9,5499,3,16,41,2569,15,75.02,8.59,14267,0.057308756
47538922,9,5499,3,16,42,2573,15,76.24,8.56,14467,0.057308756
47538923,9,5499,3,16,43,2620,15,75.87,6.4,14772,0.057308756
47538924,9,5499,3,16,44,2624,15,78.68,5.78,15187,0.057308756
47538925,9,5499,3,16,45,2707,15,82.44,12.37,15354,0.057308756
47538926,9,5499,3,16,46,2708,15,83.59,13.58,15631,0.057308756
47538927,9,5499,3,16,47,2710,15,84.22,13.55,15865,0.057308756
47538928,9,5499,3,16,48,2825,15,85.16,13.97,16009,0.057308756
47538929,9,5499,3,16,49,6215,15,85.68,14.04,16180,0.057308756
47538930,9,5499,3,16,50,2826,15,85.8,13.69,16349,0.057308756
47538931,9,5499,3,16,51,3849,15,86.95,14.18,16616,0.057308756
47538932,9,5499,3,16,52,2855,15,87.84,14.22,16829,0.057308756
47538933,9,5499,3,16,53,2856,15,88.65,14.27,17217,0.057308756
47538934,9,5499,3,16,54,6214,15,89.52,14.3,17516,0.057308756
47538935,9,5499,3,16,55,1487,15,91.9,14.29,18025,0.057308756
47593430,9,5499,4,16,1,3324,14,1.75,2.45,0,0.057308756
47593431,9,5499,4,16,2,6268,14,1.95,2.47,350,0.057308756
47593432,9,5499,4,16,3,9907,14,6.17,2.57,1440,0.057308756
47593433,9,5499,4,16,4,9908,14,6.99,2.57,1684,0.057308756
47593434,9,5499,4,16,5,3097,14,7.7,2.66,1852,0.057308756
47593435,9,5499,4,16,6,2181,14,10.41,2.63,2222,0.057308756
47593436,9,5499,4,16,7,9981,14,11.38,2.82,2343,0.057308756
47593437,9,5499,4,16,8,1629,14,12.61,3.09,2520,0.057308756
47593438,9,5499,4,16,9,5895,14,13.74,3.2,2754,0.057308756
47593439,9,5499,4,16,10,1014,14,15.16,3.49,3095,0.057308756
47593440,9,5499,4,16,11,2590,14,16.08,3.51,3330,0.057308756
47593441,9,5499,4,16,12,1655,14,17.23,3.68,3575,0.057308756
47593442,9,5499,4,16,13,2753,14,18.24,3.81,3796,0.057308756
47593443,9,5499,4,16,14,4044,14,18.99,3.86,4064,0.057308756
47593444,9,5499,4,16,15,1630,14,19.99,4.04,4286,0.057308756
47593445,9,5499,4,16,16,2591,14,20.72,4.11,4409,0.057308756
47593446,9,5499,4,16,17,4050,14,22.88,4.47,4636,0.057308756
47593447,9,5499,4,16,18,1039,14,23.57,4.32,4943,0.057308756
47593448,9,5499,4,16,19,1054,14,24.52,4.5,5104,0.057308756
47593449,9,5499,4,16,20,1575,14,25.44,4.62,5314,0.057308756
47593450,9,5499,4,16,21,1484,14,29.17,4.85,5765,0.057308756
47593451,9,5499,4,16,22,1079,14,31.62,4.77,5953,0.057308756
47593452,9,5499,4,16,23,3857,14,33.62,5.12,6354,0.057308756
47593453,9,5499,4,16,24,3605,14,35.94,4.95,6797,0.057308756
47593454,9,5499,4,16,25,4173,14,38.08,4.87,7067,0.057308756
47593455,9,5499,4,16,26,3818,14,41.59,5.07,7435,0.057308756
47593456,9,5499,4,16,27,3858,14,42.4,5.03,7590,0.057308756
47593457,9,5499,4,16,28,4037,14,45.53,5.08,7904,0.057308756
47593458,9,5499,4,16,29,1171,14,49.39,5.22,8181,0.057308756
47593459,9,5499,4,16,30,903,14,51.86,5.15,8655,0.057308756
47593460,9,5499,4,16,31,3678,14,53.58,5.08,8874,0.057308756
47593461,9,5499,4,16,32,1352,14,56.02,5.23,9124,0.057308756
47593462,9,5499,4,16,33,1731,14,56.55,5.28,9350,0.057308756
47593463,9,5499,4,16,34,1927,14,57.72,5.32,9877,0.057308756
47593464,9,5499,4,16,35,3637,14,59.08,5.39,10130,0.057308756
47593465,9,5499,4,16,36,2804,14,64.73,5.68,12940,0.057308756
47593466,9,5499,4,16,37,2802,14,65.61,5.91,13033,0.057308756
47593467,9,5499,4,16,38,2882,14,67.74,6.02,13371,0.057308756
47593468,9,5499,4,16,39,2806,14,67.85,5.61,13548,0.057308756
47593469,9,5499,4,16,40,5854,14,72.34,6.81,13911,0.057308756
47593470,9,5499,4,16,41,2569,14,73.34,6.77,14117,0.057308756
47593471,9,5499,4,16,42,2573,14,74.76,6.68,14317,0.057308756
47593472,9,5499,4,16,43,2620,14,75.88,6.59,14630,0.057308756
47593473,9,5499,4,16,44,2624,14,78.44,6.51,15045,0.057308756
47593474,9,5499,4,16,45,2707,14,79.2,6.56,15253,0.057308756
47593475,9,5499,4,16,46,2708,14,80.05,6.63,15530,0.057308756
47593476,9,5499,4,16,47,2710,14,80.71,6.6,15764,0.057308756
47593477,9,5499,4,16,48,2825,14,81.34,6.61,15919,0.057308756
47593478,9,5499,4,16,49,6215,14,81.91,6.62,16090,0.057308756
47593479,9,5499,4,16,50,2826,14,82.68,6.83,16247,0.057308756
47593480,9,5499,4,16,51,3849,14,83.95,6.97,16514,0.057308756
47593481,9,5499,4,16,52,2855,14,84.29,6.87,16518,0.057308756
47593482,9,5499,4,16,53,2856,14,85.93,6.67,16893,0.057308756
47593483,9,5499,4,16,54,6214,14,86.68,6.71,17192,0.057308756
47593484,9,5499,4,16,55,1487,14,88.66,7.03,17701,0.057308756
47643882,9,5499,5,16,1,3324,15,1.54,1.81,0,0.057308756
47643883,9,5499,5,16,2,6268,15,1.86,1.79,350,0.057308756
47643884,9,5499,5,16,3,9907,15,5.49,1.84,1440,0.057308756
47643885,9,5499,5,16,4,9908,15,6.36,1.83,1684,0.057308756
47643886,9,5499,5,16,5,3097,15,7.01,1.84,1852,0.057308756
47643887,9,5499,5,16,6,2181,15,10.78,2,2222,0.057308756
47643888,9,5499,5,16,7,9981,15,11.87,2.31,2343,0.057308756
