15902,3033,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.789024,35.182426,0.0706241
15903,3034,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.78202,35.224516,0.0706241
15904,3035,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.806331,35.204884,0.0706241
15905,304,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814411,35.217493,0.0706241
15906,3043,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755789,35.224057,0.0706241
15907,3045,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755598,35.198023,0.0706241
15908,3046,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.763292,35.214292,0.0706241
15909,305,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.813475,35.218973,0.0706241
15910,3052,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.761939,35.24671,0.0706241
15911,3054,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783722,35.200741,0.0706241
15912,3056,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.732811,35.247848,0.0706241
15913,3057,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.793671,35.203477,0.0706241
15914,306,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.812849,35.218437,0.0706241
15915,3060,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.84282,35.240255,0.0706241
15916,3061,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.826055,35.23908,0.0706241
15917,3062,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.817505,35.246894,0.0706241
15918,3063,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814139,35.251441,0.0706241
15919,3064,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.815799,35.253786,0.0706241
15920,3065,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814295,35.250937,0.0706241
16680,6178,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.786251,35.198153,0.0706241
15921,3066,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.816476,35.252767,0.0706241
15922,3067,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.815935,35.253667,0.0706241
15923,3068,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.813908,35.252803,0.0706241
15924,307,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.811519,35.217418,0.0706241
15925,3070,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.815965,35.248235,0.0706241
15926,3072,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814278,35.252183,0.0706241
15927,3073,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.817827,35.249273,0.0706241
15928,3074,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814394,35.252242,0.0706241
15929,3075,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.817253,35.249423,0.0706241
15930,3076,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.739298,35.180081,0.0706241
15931,3078,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.735397,35.177281,0.0706241
15932,3083,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755967,35.222475,0.0706241
15933,3084,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.75489,35.224532,0.0706241
15934,3085,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752528,35.223339,0.0706241
15935,3087,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.842432,35.24765,0.0706241
15936,3089,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.839899,35.247468,0.0706241
15937,3090,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.842339,35.247668,0.0706241
15938,3091,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.842621,35.249234,0.0706241
15939,3092,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.838893,35.248195,0.0706241
15940,3093,3000,ירושלים,4,ירושלים,6,מסוף,1,מפעילי אוטובוסים,31.748803,35.191509,0.0706241
15941,3094,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.824536,35.222752,0.0706241
15942,3095,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.834239,35.224687,0.0706241
15943,3097,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752325,35.200772,0.0706241
15944,3099,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783634,35.199926,0.0706241
15945,31,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.739915,35.236847,0.0706241
15946,3100,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.782606,35.199419,0.0706241
15947,3103,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.781373,35.201995,0.0706241
15948,3108,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.78188,35.202359,0.0706241
15949,3109,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.778875,35.202224,0.0706241
15950,3111,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.779919,35.201879,0.0706241
15951,3113,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.74733,35.225474,0.0706241
15952,3114,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.806891,35.234873,0.0706241
15953,312,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.810511,35.213717,0.0706241
15954,3120,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.765022,35.225437,0.0706241
15955,3121,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.764241,35.225382,0.0706241
15956,313,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.79573,35.230436,0.0706241
15957,3131,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.726952,35.222536,0.0706241
15958,3132,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.726786,35.219676,0.0706241
15959,3135,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.722513,35.218392,0.0706241
15960,3137,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.723249,35.218353,0.0706241
15961,3138,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.725355,35.219823,0.0706241
15962,3139,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.726364,35.223499,0.0706241
15963,314,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.795742,35.230744,0.0706241
15964,3141,3000,ירושלים,4,ירושלים,9,גבול תחנת רכבת,1,מפעילי אוטובוסים,31.748095,35.187557,0.0706241
15965,3142,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.82636,35.188625,0.0706241
16681,6179,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.786247,35.198148,0.0706241
15966,3144,3000,ירושלים,4,ירושלים,9,גבול תחנת רכבת,1,מפעילי אוטובוסים,31.748616,35.186397,0.0706241
15967,315,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.818049,35.193681,0.0706241
15968,3152,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.747919,35.169272,0.0706241
15969,3154,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755454,35.169307,0.0706241
15970,3158,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.808468,35.217526,0.0706241
15971,3159,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.742674,35.221123,0.0706241
15972,316,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.817132,35.192811,0.0706241
15973,3160,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.743566,35.222557,0.0706241
15974,3161,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.743408,35.223149,0.0706241
15975,3162,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.80781,35.219897,0.0706241
15976,3163,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.809637,35.218771,0.0706241
15977,3165,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.742569,35.223705,0.0706241
15978,3167,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.742471,35.22367,0.0706241
15979,3168,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.743906,35.225131,0.0706241
15980,3169,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.743667,35.225728,0.0706241
15981,317,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.817975,35.189653,0.0706241
15982,3170,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.742267,35.225531,0.0706241
15983,3171,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.742405,35.225715,0.0706241
15984,3172,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.743728,35.226599,0.0706241
15985,3173,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.743767,35.226605,0.0706241
15986,3176,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.746026,35.199079,0.0706241
15987,318,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.820308,35.187676,0.0706241
16682,6180,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.780607,35.188297,0.0706241
15988,3198,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.747809,35.185032,0.0706241
15989,32,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.74015,35.236724,0.0706241
15990,3220,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770994,35.182339,0.0706241
15991,3230,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785267,35.227441,0.0706241
15992,3232,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.830603,35.239728,0.0706241
15993,3233,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.765772,35.172098,0.0706241
