record_id,month,route_id,day_of_week,scheduled_departure_time,stop_sequence,stop_code,n_observations,mean_cumulative_travel_time_sec,std_cumulative_travel_time_sec,mean_cumulative_distance_m,std_cumulative_distance_m,route_name
55199862,10,10398,3,23,26,1080,9,22.4,3.45,9356,0.057308756,17
55199863,10,10398,3,23,27,1544,9,23.53,3.75,9688,0.057308756,17
55199864,10,10398,3,23,28,1546,9,24.68,4.11,9975,0.057308756,17
55199865,10,10398,3,23,29,1555,9,25.14,4.16,10179,0.057308756,17
55199866,10,10398,3,23,30,2024,9,26.11,4.37,10392,0.057308756,17
55199867,10,10398,3,23,31,3605,9,27.17,4.6,10644,0.057308756,17
55199868,10,10398,3,23,32,4173,9,28.37,5.16,10914,0.057308756,17
55199869,10,10398,3,23,33,3379,9,31.28,5.47,11380,0.057308756,17
55199870,10,10398,3,23,34,2246,9,32.58,5.83,11839,0.057308756,17
55199871,10,10398,3,23,35,255,9,34.9,6.22,12582,0.057308756,17
55199872,10,10398,3,23,36,257,9,35.42,6.22,12847,0.057308756,17
55199873,10,10398,3,23,37,264,9,35.34,6.27,13172,0.057308756,17
55199874,10,10398,3,23,38,2410,9,36.14,6.26,13553,0.057308756,17
55199875,10,10398,3,23,39,427,9,37.0,6.34,14035,0.057308756,17
55199876,10,10398,3,23,40,9999,9,39.07,6.36,14138,0.057308756,17
55199877,10,10398,3,23,41,1435,9,39.76,6.42,14386,0.057308756,17
55199878,10,10398,3,23,42,1444,9,40.23,6.51,14596,0.057308756,17
55199879,10,10398,3,23,43,1445,9,40.6,6.56,14785,0.057308756,17
55199880,10,10398,3,23,44,1371,9,40.12,6.53,15077,0.057308756,17
55199881,10,10398,3,23,45,1368,9,42.87,7.09,15611,0.057308756,17
55199882,10,10398,3,23,46,1367,9,43.28,7.05,15808,0.057308756,17
55199883,10,10398,3,23,47,1370,9,44.17,8.34,15976,0.057308756,17
55236179,10,10398,5,23,1,6004,7,0.96,0.54,0,0.057308756,17
55236180,10,10398,5,23,2,6081,7,1.09,0.55,266,0.057308756,17
55236181,10,10398,5,23,3,9995,7,1.82,0.68,610,0.057308756,17
55236182,10,10398,5,23,4,6124,7,2.3,0.74,823,0.057308756,17
55236183,10,10398,5,23,5,3027,7,2.66,0.77,923,0.057308756,17
55236184,10,10398,5,23,6,3004,7,3.16,0.81,1192,0.057308756,17
55236185,10,10398,5,23,7,9975,7,3.46,0.83,1298,0.057308756,17
55236186,10,10398,5,23,8,3561,7,3.65,0.82,1398,0.057308756,17
55236187,10,10398,5,23,9,9882,7,4.87,0.96,2538,0.057308756,17
55236188,10,10398,5,23,10,3245,7,6.33,1.11,3429,0.057308756,17
55236189,10,10398,5,23,11,5891,7,6.83,1.08,3599,0.057308756,17
55236190,10,10398,5,23,12,3668,7,7.34,1.17,3846,0.057308756,17
55236191,10,10398,5,23,13,5923,7,7.72,1.19,4004,0.057308756,17
55236192,10,10398,5,23,14,3246,7,8.0,1.22,4101,0.057308756,17
55236193,10,10398,5,23,15,3249,7,8.27,1.28,4318,0.057308756,17
55236194,10,10398,5,23,16,3250,7,8.87,1.4,4635,0.057308756,17
55236195,10,10398,5,23,17,2922,7,9.62,1.49,5062,0.057308756,17
55236196,10,10398,5,23,18,1586,7,12.91,1.75,6015,0.057308756,17
55236197,10,10398,5,23,19,2008,7,13.83,1.76,6560,0.057308756,17
55236198,10,10398,5,23,20,1526,7,14.14,1.78,6852,0.057308756,17
55236199,10,10398,5,23,21,949,7,14.99,1.95,7474,0.057308756,17
55236200,10,10398,5,23,22,1054,7,16.78,1.93,8186,0.057308756,17
55236201,10,10398,5,23,23,1575,7,17.08,1.8,8396,0.057308756,17
55236202,10,10398,5,23,24,1484,7,19.33,0.7,8847,0.057308756,17
55236203,10,10398,5,23,25,1079,7,20.41,1.32,9035,0.057308756,17
55236204,10,10398,5,23,26,1080,7,22.98,2.91,9489,0.057308756,17
55236205,10,10398,5,23,27,1544,7,24.34,3.45,9821,0.057308756,17
55236206,10,10398,5,23,28,1546,7,25.6,3.58,10108,0.057308756,17
55236207,10,10398,5,23,29,1555,7,25.64,3.4,10037,0.057308756,17
55236208,10,10398,5,23,30,2024,7,26.75,3.59,10250,0.057308756,17
55236209,10,10398,5,23,31,3605,7,27.99,3.9,10502,0.057308756,17
55236210,10,10398,5,23,32,4173,7,29.46,4.89,10772,0.057308756,17
55236211,10,10398,5,23,33,3379,7,33.61,7.45,11238,0.057308756,17
55236212,10,10398,5,23,34,2246,7,34.81,7.45,11697,0.057308756,17
55236213,10,10398,5,23,35,255,7,39.03,9.58,12330,0.057308756,17
55236214,10,10398,5,23,36,257,7,39.52,9.56,12595,0.057308756,17
55236215,10,10398,5,23,37,264,7,40.12,9.63,12936,0.057308756,17
55236216,10,10398,5,23,38,2410,7,40.85,9.7,13317,0.057308756,17
55236217,10,10398,5,23,39,427,7,40.3,8.56,13415,0.057308756,17
55236218,10,10398,5,23,40,9999,7,41.75,8.58,13636,0.057308756,17
55236219,10,10398,5,23,41,1435,7,43.16,9.15,13756,0.057308756,17
55236220,10,10398,5,23,42,1444,7,43.57,9.15,13966,0.057308756,17
55236221,10,10398,5,23,43,1445,7,43.89,9.15,14155,0.057308756,17
55236222,10,10398,5,23,44,1371,7,44.15,9.16,14329,0.057308756,17
55236223,10,10398,5,23,45,1368,7,46.56,9.28,15202,0.057308756,17
55236224,10,10398,5,23,46,1367,7,47.0,9.27,15399,0.057308756,17
55236225,10,10398,5,23,47,1370,7,46.62,8.81,15217,0.057308756,17
55269357,10,10398,7,23,1,6004,8,0.49,0.29,0,0.057308756,17
55269358,10,10398,7,23,2,6081,8,0.6,0.28,266,0.057308756,17
55269359,10,10398,7,23,3,9995,8,1.26,0.3,610,0.057308756,17
55269360,10,10398,7,23,4,6124,8,1.69,0.33,823,0.057308756,17
55269361,10,10398,7,23,5,3027,8,2.07,0.36,923,0.057308756,17
55269362,10,10398,7,23,6,3004,8,2.44,0.35,1109,0.057308756,17
55269363,10,10398,7,23,7,9975,8,2.71,0.36,1215,0.057308756,17
55269364,10,10398,7,23,8,3561,8,2.91,0.38,1315,0.057308756,17
55269365,10,10398,7,23,9,9882,8,4.08,0.27,2444,0.057308756,17
55269366,10,10398,7,23,10,3245,8,5.57,0.31,3335,0.057308756,17
55269367,10,10398,7,23,11,5891,8,6.05,0.34,3505,0.057308756,17
55269368,10,10398,7,23,12,3668,8,6.53,0.38,3752,0.057308756,17
55269369,10,10398,7,23,13,5923,8,6.96,0.4,3615,0.057308756,17
55269370,10,10398,7,23,14,3246,8,7.2,0.42,4007,0.057308756,17
55269371,10,10398,7,23,15,3249,8,7.45,0.4,3917,0.057308756,17
55269372,10,10398,7,23,16,3250,8,7.97,0.41,4234,0.057308756,17
55269373,10,10398,7,23,17,2922,8,8.72,0.36,4661,0.057308756,17
55269374,10,10398,7,23,18,1586,8,12.32,1.28,5614,0.057308756,17
55269375,10,10398,7,23,19,2008,8,13.05,1.34,6159,0.057308756,17
55269376,10,10398,7,23,20,1526,8,13.44,1.41,6451,0.057308756,17
55269377,10,10398,7,23,21,949,8,14.44,1.48,7073,0.057308756,17
55269378,10,10398,7,23,22,1054,8,15.84,1.55,7785,0.057308756,17
55269379,10,10398,7,23,23,1575,8,16.85,2.15,7755,0.057308756,17
55269380,10,10398,7,23,24,1484,8,18.34,3.07,8206,0.057308756,17
55269381,10,10398,7,23,25,1079,8,18.98,3.31,8394,0.057308756,17
55269382,10,10398,7,23,26,1080,8,20.31,3.92,8848,0.057308756,17
55269383,10,10398,7,23,27,1544,8,21.4,4.01,9180,0.057308756,17
55269384,10,10398,7,23,28,1546,8,22.65,4.21,9467,0.057308756,17
55269385,10,10398,7,23,29,1555,8,21.75,3.67,9191,0.057308756,17
55269386,10,10398,7,23,30,2024,8,22.64,4.11,9404,0.057308756,17
55269387,10,10398,7,23,31,3605,8,23.75,4.42,9656,0.057308756,17
55269388,10,10398,7,23,32,4173,8,24.71,4.39,9926,0.057308756,17
55269389,10,10398,7,23,33,3379,8,26.88,4.61,10392,0.057308756,17
55269390,10,10398,7,23,34,2246,8,28.15,4.72,10851,0.057308756,17
55269391,10,10398,7,23,35,255,8,30.97,4.97,11708,0.057308756,17
55269392,10,10398,7,23,36,257,8,31.47,4.97,11973,0.057308756,17
55269393,10,10398,7,23,37,264,8,32.1,4.97,12314,0.057308756,17
55269394,10,10398,7,23,38,2410,8,32.87,5.0,12695,0.057308756,17
55269395,10,10398,7,23,39,427,8,33.17,4.81,12846,0.057308756,17
55269396,10,10398,7,23,40,9999,8,34.57,4.82,13067,0.057308756,17
55269397,10,10398,7,23,41,1435,8,35.29,3.92,13538,0.057308756,17
55269398,10,10398,7,23,42,1444,8,35.83,3.9,13748,0.057308756,17
55269399,10,10398,7,23,43,1445,8,36.87,4.09,14139,0.057308756,17
55269400,10,10398,7,23,44,1371,8,36.39,3.89,14073,0.057308756,17
55818813,11,10398,4,6,1,6004,12,0.21,0.13,0,0.057308756,17
55818814,11,10398,4,6,2,6081,12,0.32,0.13,266,0.057308756,17
55818815,11,10398,4,6,3,9995,12,1.08,0.2,610,0.057308756,17
55818816,11,10398,4,6,4,6124,12,1.56,0.29,823,0.057308756,17
55818817,11,10398,4,6,5,3027,12,1.94,0.31,923,0.057308756,17
55818818,11,10398,4,6,6,3004,12,2.55,0.39,1192,0.057308756,17
55818819,11,10398,4,6,7,9975,12,2.87,0.4,1298,0.057308756,17
55818820,11,10398,4,6,8,3561,12,3.06,0.42,1398,0.057308756,17
55818821,11,10398,4,6,9,9882,12,4.45,0.51,2538,0.057308756,17
55818822,11,10398,4,6,10,3245,12,5.9,0.67,3429,0.057308756,17
55818823,11,10398,4,6,11,5891,12,6.35,0.69,3599,0.057308756,17
55818824,11,10398,4,6,12,3668,12,6.89,0.74,3846,0.057308756,17
55818825,11,10398,4,6,13,5923,12,7.3,0.74,4004,0.057308756,17
55818826,11,10398,4,6,14,3246,12,7.55,0.75,4101,0.057308756,17
55818827,11,10398,4,6,15,3249,12,7.77,0.76,4318,0.057308756,17
55818828,11,10398,4,6,16,3250,12,8.3,0.76,4635,0.057308756,17
55818829,11,10398,4,6,17,2922,12,9.02,0.78,5062,0.057308756,17
55818830,11,10398,4,6,18,1586,12,12.47,1.41,6015,0.057308756,17
55818831,11,10398,4,6,19,2008,12,13.57,1.58,6560,0.057308756,17
55818832,11,10398,4,6,20,1526,12,14.14,1.56,6852,0.057308756,17
55818833,11,10398,4,6,21,949,12,14.95,1.58,7474,0.057308756,17
55818834,11,10398,4,6,22,1054,12,17.07,1.75,8186,0.057308756,17
55818835,11,10398,4,6,23,1575,12,18.11,2.25,8396,0.057308756,17
55818836,11,10398,4,6,24,1484,12,20.34,2.99,8847,0.057308756,17
55818837,11,10398,4,6,25,1079,12,21.21,2.81,9035,0.057308756,17
55818838,11,10398,4,6,26,1080,12,22.8,3.04,9489,0.057308756,17
55818839,11,10398,4,6,27,1544,12,23.65,3.15,9821,0.057308756,17
55818840,11,10398,4,6,28,1546,12,25.17,3.13,10108,0.057308756,17
55818841,11,10398,4,6,29,1555,12,24.75,3.1,9831,0.057308756,17
55818842,11,10398,4,6,30,2024,12,25.69,3.17,10044,0.057308756,17
55818843,11,10398,4,6,31,3605,12,26.68,3.22,10296,0.057308756,17
55818844,11,10398,4,6,32,4173,12,27.83,3.32,10566,0.057308756,17
55818845,11,10398,4,6,33,3379,12,29.99,3.17,11032,0.057308756,17
55818846,11,10398,4,6,34,2246,12,31.0,3.23,11491,0.057308756,17
55818847,11,10398,4,6,35,255,12,34.16,3.56,12234,0.057308756,17
55818848,11,10398,4,6,36,257,12,35.01,3.72,12499,0.057308756,17
55818849,11,10398,4,6,37,264,12,36.04,3.92,12840,0.057308756,17
55818850,11,10398,4,6,38,2410,12,36.95,3.98,13221,0.057308756,17
55818851,11,10398,4,6,39,427,12,37.76,4.01,13703,0.057308756,17
55818852,11,10398,4,6,40,9999,12,39.82,4.81,13924,0.057308756,17
55818853,11,10398,4,6,41,1435,12,40.81,4.57,14172,0.057308756,17
55818854,11,10398,4,6,42,1444,12,41.21,4.61,14382,0.057308756,17
55818855,11,10398,4,6,43,1445,12,41.7,4.7,14571,0.057308756,17
55818856,11,10398,4,6,44,1371,12,42.06,4.72,14745,0.057308756,17
55818857,11,10398,4,6,45,1368,12,43.41,4.84,15452,0.057308756,17
55818858,11,10398,4,6,46,1367,12,43.84,4.93,15649,0.057308756,17
55818859,11,10398,4,6,47,1370,12,44.21,4.93,15881,0.057308756,17
55882067,11,10398,5,6,1,6004,11,0.41,0.3,0,0.057308756,17
55882068,11,10398,5,6,2,6081,11,0.52,0.31,266,0.057308756,17
55882069,11,10398,5,6,3,9995,11,1.24,0.4,610,0.057308756,17
55882070,11,10398,5,6,4,6124,11,1.67,0.39,823,0.057308756,17
55882071,11,10398,5,6,5,3027,11,2.04,0.39,923,0.057308756,17
55882072,11,10398,5,6,6,3004,11,2.58,0.45,1192,0.057308756,17
55882073,11,10398,5,6,7,9975,11,2.64,0.95,1189,0.057308756,17
55882074,11,10398,5,6,8,3561,11,2.98,0.54,1289,0.057308756,17
55882075,11,10398,5,6,9,9882,11,4.31,0.52,2429,0.057308756,17
55882076,11,10398,5,6,10,3245,11,5.75,0.7,3320,0.057308756,17
55882077,11,10398,5,6,11,5891,11,6.21,0.71,3490,0.057308756,17
55882078,11,10398,5,6,12,3668,11,6.81,0.77,3737,0.057308756,17
55882079,11,10398,5,6,13,5923,11,7.27,0.86,3895,0.057308756,17
55882080,11,10398,5,6,14,3246,11,7.53,0.88,3992,0.057308756,17
55882081,11,10398,5,6,15,3249,11,7.75,0.89,4209,0.057308756,17
55882082,11,10398,5,6,16,3250,11,8.32,0.95,4526,0.057308756,17
55882083,11,10398,5,6,17,2922,11,9.15,1.07,4953,0.057308756,17
55882084,11,10398,5,6,18,1586,11,12.53,1.61,5906,0.057308756,17
55882085,11,10398,5,6,19,2008,11,13.45,1.69,6451,0.057308756,17
55882086,11,10398,5,6,20,1526,11,13.97,1.64,6743,0.057308756,17
55882087,11,10398,5,6,21,949,11,14.8,1.61,7365,0.057308756,17
55882088,11,10398,5,6,22,1054,11,16.86,1.68,8077,0.057308756,17
55882089,11,10398,5,6,23,1575,11,17.85,2.0,8247,0.057308756,17
55882090,11,10398,5,6,24,1484,11,21.1,3.36,8698,0.057308756,17
55882091,11,10398,5,6,25,1079,11,22.08,3.4,8886,0.057308756,17
55882092,11,10398,5,6,26,1080,11,23.4,3.49,9340,0.057308756,17
55882093,11,10398,5,6,27,1544,11,24.26,3.56,9672,0.057308756,17
55882094,11,10398,5,6,28,1546,11,25.58,3.6,9959,0.057308756,17
55882095,11,10398,5,6,29,1555,11,24.65,3.86,9679,0.057308756,17
55882096,11,10398,5,6,30,2024,11,25.47,4.33,9892,0.057308756,17
55882097,11,10398,5,6,31,3605,11,26.57,4.21,10144,0.057308756,17
55882098,11,10398,5,6,32,4173,11,27.72,4.22,10414,0.057308756,17
55882099,11,10398,5,6,33,3379,11,29.72,4.16,10880,0.057308756,17
55882100,11,10398,5,6,34,2246,11,30.78,4.23,11339,0.057308756,17
55882101,11,10398,5,6,35,255,11,33.79,4.36,12082,0.057308756,17
55882102,11,10398,5,6,36,257,11,34.72,4.62,12347,0.057308756,17
55882103,11,10398,5,6,37,264,11,35.87,4.95,12688,0.057308756,17
55882104,11,10398,5,6,38,2410,11,36.79,4.99,13069,0.057308756,17
55882105,11,10398,5,6,39,427,11,37.68,5.14,13551,0.057308756,17
55882106,11,10398,5,6,40,9999,11,40.08,5.72,13772,0.057308756,17
55882107,11,10398,5,6,41,1435,11,41.39,5.69,14020,0.057308756,17
55882108,11,10398,5,6,42,1444,11,41.81,5.71,14230,0.057308756,17
55882109,11,10398,5,6,43,1445,11,42.3,5.68,14419,0.057308756,17
55882110,11,10398,5,6,44,1371,11,42.71,5.72,14593,0.057308756,17
55882111,11,10398,5,6,45,1368,11,44.43,5.77,15300,0.057308756,17
55882112,11,10398,5,6,46,1367,11,44.85,5.82,15497,0.057308756,17
55882113,11,10398,5,6,47,1370,11,45.23,5.83,15729,0.057308756,17
55938797,11,10398,6,6,1,6004,15,0.4,0.89,0,0.057308756,17
55938798,11,10398,6,6,2,6081,15,0.81,0.72,266,0.057308756,17
55938799,11,10398,6,6,3,9995,15,1.19,0.93,556,0.057308756,17
55938800,11,10398,6,6,4,6124,15,1.64,1.01,769,0.057308756,17
55938801,11,10398,6,6,5,3027,15,2.02,1.02,869,0.057308756,17
55938802,11,10398,6,6,6,3004,15,2.57,1.07,1138,0.057308756,17
55938803,11,10398,6,6,7,9975,15,2.88,1.06,1244,0.057308756,17
55938804,11,10398,6,6,8,3561,15,3.08,1.06,1344,0.057308756,17
55938805,11,10398,6,6,9,9882,15,4.44,1.15,2484,0.057308756,17
55938806,11,10398,6,6,10,3245,15,5.78,1.21,3372,0.057308756,17
55938807,11,10398,6,6,11,5891,15,6.26,1.3,3537,0.057308756,17
55938808,11,10398,6,6,12,3668,15,6.78,1.31,3713,0.057308756,17
55938809,11,10398,6,6,13,5923,15,7.27,1.35,3942,0.057308756,17
55938810,11,10398,6,6,14,3246,15,7.55,1.36,4039,0.057308756,17
55938811,11,10398,6,6,15,3249,15,7.8,1.33,4213,0.057308756,17
55938812,11,10398,6,6,16,3250,15,8.39,1.31,4434,0.057308756,17
55938813,11,10398,6,6,17,2922,15,9.23,1.38,4861,0.057308756,17
55938814,11,10398,6,6,18,1586,15,12.64,1.8,5814,0.057308756,17
55938815,11,10398,6,6,19,2008,15,13.98,2.39,6359,0.057308756,17
55938816,11,10398,6,6,20,1526,15,14.43,2.42,6651,0.057308756,17
55938817,11,10398,6,6,21,949,15,15.37,2.39,7273,0.057308756,17
55938818,11,10398,6,6,22,1054,15,17.06,2.83,7971,0.057308756,17
55938819,11,10398,6,6,23,1575,15,17.78,2.95,8148,0.057308756,17
55938820,11,10398,6,6,24,1484,15,19.07,3.1,8599,0.057308756,17
55938821,11,10398,6,6,25,1079,15,19.63,3.08,8787,0.057308756,17
55938822,11,10398,6,6,26,1080,15,21.66,3.09,9241,0.057308756,17
55938823,11,10398,6,6,27,1544,15,22.62,3.14,9573,0.057308756,17
55938824,11,10398,6,6,28,1546,15,23.71,3.22,9860,0.057308756,17
55938825,11,10398,6,6,29,1555,15,24.07,3.27,10064,0.057308756,17
55938826,11,10398,6,6,30,2024,15,25.3,3.14,10277,0.057308756,17
55938827,11,10398,6,6,31,3605,15,26.44,3.24,10529,0.057308756,17
55938828,11,10398,6,6,32,4173,15,27.55,3.17,10799,0.057308756,17
55938829,11,10398,6,6,33,3379,15,29.84,3.41,11265,0.057308756,17
55938830,11,10398,6,6,34,2246,15,30.74,3.38,11724,0.057308756,17
55938831,11,10398,6,6,35,255,15,32.53,3.47,12429,0.057308756,17
55938832,11,10398,6,6,36,257,15,33.33,3.49,12661,0.057308756,17
55938833,11,10398,6,6,37,264,15,33.98,3.5,13002,0.057308756,17
55938834,11,10398,6,6,38,2410,15,34.77,3.52,13383,0.057308756,17
55938835,11,10398,6,6,39,427,15,35.78,3.5,13771,0.057308756,17
55938836,11,10398,6,6,40,9999,15,37.62,3.71,13992,0.057308756,17
55938837,11,10398,6,6,41,1435,15,38.55,3.63,14240,0.057308756,17
55938838,11,10398,6,6,42,1444,15,39.0,3.63,14450,0.057308756,17
55938839,11,10398,6,6,43,1445,15,39.41,3.66,14639,0.057308756,17
55938840,11,10398,6,6,44,1371,15,39.75,3.66,14813,0.057308756,17
55938841,11,10398,6,6,45,1368,15,41.24,3.79,15491,0.057308756,17
55938842,11,10398,6,6,46,1367,15,41.63,3.79,15688,0.057308756,17
55938843,11,10398,6,6,47,1370,15,41.84,3.76,15889,0.057308756,17
56304364,11,10398,6,7,1,6004,10,0.5,0.45,0,0.057308756,17
56304365,11,10398,6,7,2,6081,10,0.62,0.45,266,0.057308756,17
56304366,11,10398,6,7,3,9995,10,1.39,0.77,610,0.057308756,17
56304367,11,10398,6,7,4,6124,10,1.97,0.78,823,0.057308756,17
56304368,11,10398,6,7,5,3027,10,2.35,0.81,923,0.057308756,17
56304369,11,10398,6,7,6,3004,10,2.94,0.94,1192,0.057308756,17
56304370,11,10398,6,7,7,9975,10,3.34,1.08,1178,0.057308756,17
56304371,11,10398,6,7,8,3561,10,3.67,1.2,1398,0.057308756,17
56304372,11,10398,6,7,9,9882,10,5.11,1.37,2408,0.057308756,17
56304373,11,10398,6,7,10,3245,10,6.86,1.55,3299,0.057308756,17
56304374,11,10398,6,7,11,5891,10,7.4,1.63,3469,0.057308756,17
56304375,11,10398,6,7,12,3668,10,7.92,1.69,3716,0.057308756,17
56304376,11,10398,6,7,13,5923,10,8.53,1.8,3874,0.057308756,17
56304377,11,10398,6,7,14,3246,10,8.82,1.83,3971,0.057308756,17
56304378,11,10398,6,7,15,3249,10,9.04,1.86,4188,0.057308756,17
56304379,11,10398,6,7,16,3250,10,9.66,1.86,4505,0.057308756,17
56304380,11,10398,6,7,17,2922,10,10.74,2.04,4932,0.057308756,17
56304381,11,10398,6,7,18,1586,10,14.05,2.31,5885,0.057308756,17
56304382,11,10398,6,7,19,2008,10,15.03,2.38,6430,0.057308756,17
56304383,11,10398,6,7,20,1526,10,15.65,2.34,6722,0.057308756,17
56304384,11,10398,6,7,21,949,10,16.84,2.45,7344,0.057308756,17
56304385,11,10398,6,7,22,1054,10,18.45,2.76,8056,0.057308756,17
56304386,11,10398,6,7,23,1575,10,19.57,2.63,8266,0.057308756,17
56304387,11,10398,6,7,24,1484,10,21.42,3.04,8717,0.057308756,17
56304388,11,10398,6,7,25,1079,10,22.57,3.41,8905,0.057308756,17
56304389,11,10398,6,7,26,1080,10,24.35,3.25,9359,0.057308756,17
56304390,11,10398,6,7,27,1544,10,25.36,3.28,9691,0.057308756,17
56304391,11,10398,6,7,28,1546,10,27.27,3.68,9978,0.057308756,17
56304392,11,10398,6,7,29,1555,10,27.95,3.89,10182,0.057308756,17
56304393,11,10398,6,7,30,2024,10,29.47,4.16,10395,0.057308756,17
56304394,11,10398,6,7,31,3605,10,30.9,4.5,10647,0.057308756,17
56304395,11,10398,6,7,32,4173,10,31.95,4.69,10917,0.057308756,17
56304396,11,10398,6,7,33,3379,10,34.01,5.47,11369,0.057308756,17
56304397,11,10398,6,7,34,2246,10,35.04,5.63,11828,0.057308756,17
56304398,11,10398,6,7,35,255,10,37.47,5.38,12493,0.057308756,17
56304399,11,10398,6,7,36,257,10,38.1,5.5,12758,0.057308756,17
56304400,11,10398,6,7,37,264,10,38.7,5.52,13099,0.057308756,17
56304401,11,10398,6,7,38,2410,10,39.48,5.62,13480,0.057308756,17
56304402,11,10398,6,7,39,427,10,40.27,5.6,13962,0.057308756,17
56304403,11,10398,6,7,40,9999,10,42.69,5.32,14158,0.057308756,17
56304404,11,10398,6,7,41,1435,10,43.43,5.21,14406,0.057308756,17
56304405,11,10398,6,7,42,1444,10,43.13,5.54,14594,0.057308756,17
56304406,11,10398,6,7,43,1445,10,43.6,5.51,14783,0.057308756,17
56304407,11,10398,6,7,44,1371,10,44.2,5.64,14957,0.057308756,17
56304408,11,10398,6,7,45,1368,10,46.33,6.26,15712,0.057308756,17
56304409,11,10398,6,7,46,1367,10,46.71,6.29,15909,0.057308756,17
56304410,11,10398,6,7,47,1370,10,46.78,5.92,15912,0.057308756,17
62609157,12,10398,1,6,1,6004,12,0.28,0.19,0,0.057308756,17
62609158,12,10398,1,6,2,6081,12,0.4,0.18,266,0.057308756,17
62609159,12,10398,1,6,3,9995,12,1.09,0.28,610,0.057308756,17
62609160,12,10398,1,6,4,6124,12,1.6,0.25,823,0.057308756,17
62609161,12,10398,1,6,5,3027,12,1.97,0.25,923,0.057308756,17
62609162,12,10398,1,6,6,3004,12,2.45,0.32,1192,0.057308756,17
62609163,12,10398,1,6,7,9975,12,2.75,0.35,1298,0.057308756,17
62609164,12,10398,1,6,8,3561,12,2.94,0.36,1398,0.057308756,17
62609165,12,10398,1,6,9,9882,12,4.27,0.43,2538,0.057308756,17
62609166,12,10398,1,6,10,3245,12,5.88,0.6,3429,0.057308756,17
62609167,12,10398,1,6,11,5891,12,6.3,0.62,3599,0.057308756,17
62609168,12,10398,1,6,12,3668,12,6.9,0.67,3846,0.057308756,17
62609169,12,10398,1,6,13,5923,12,7.34,0.69,4004,0.057308756,17
62609170,12,10398,1,6,14,3246,12,7.6,0.72,4101,0.057308756,17
62609171,12,10398,1,6,15,3249,12,7.82,0.73,4318,0.057308756,17
62609172,12,10398,1,6,16,3250,12,8.36,0.76,4635,0.057308756,17
62609173,12,10398,1,6,17,2922,12,9.23,0.89,5062,0.057308756,17
62609174,12,10398,1,6,18,1586,12,12.7,1.66,6015,0.057308756,17
62609175,12,10398,1,6,19,2008,12,13.8,1.72,6560,0.057308756,17
62609176,12,10398,1,6,20,1526,12,14.39,1.62,6852,0.057308756,17
62609177,12,10398,1,6,21,949,12,15.36,1.58,7474,0.057308756,17
62609178,12,10398,1,6,22,1054,12,17.29,1.81,8186,0.057308756,17
62609179,12,10398,1,6,23,1575,12,18.48,2.0,8396,0.057308756,17
62609180,12,10398,1,6,24,1484,12,21.05,2.24,8847,0.057308756,17
62609181,12,10398,1,6,25,1079,12,21.68,2.29,9035,0.057308756,17
62609182,12,10398,1,6,26,1080,12,23.3,2.29,9489,0.057308756,17
62609183,12,10398,1,6,27,1544,12,24.19,2.33,9821,0.057308756,17
62609184,12,10398,1,6,28,1546,12,25.92,2.63,10108,0.057308756,17
62609185,12,10398,1,6,29,1555,12,26.44,2.58,10312,0.057308756,17
62609186,12,10398,1,6,30,2024,12,27.63,2.8,10525,0.057308756,17
62609187,12,10398,1,6,31,3605,12,28.85,3.02,10777,0.057308756,17
62609188,12,10398,1,6,32,4173,12,29.94,3.26,11047,0.057308756,17
62609189,12,10398,1,6,33,3379,12,31.79,3.33,11513,0.057308756,17
62609190,12,10398,1,6,34,2246,12,32.83,3.45,11972,0.057308756,17
62609191,12,10398,1,6,35,255,12,35.46,3.51,12715,0.057308756,17
62609192,12,10398,1,6,36,257,12,36.15,3.66,12980,0.057308756,17
62609193,12,10398,1,6,37,264,12,36.79,3.66,13321,0.057308756,17
62609194,12,10398,1,6,38,2410,12,37.56,3.71,13702,0.057308756,17
62609195,12,10398,1,6,39,427,12,38.32,3.75,14184,0.057308756,17
62609196,12,10398,1,6,40,9999,12,39.88,4.11,14405,0.057308756,17
62609197,12,10398,1,6,41,1435,12,40.74,4.06,14653,0.057308756,17
62609198,12,10398,1,6,42,1444,12,41.16,4.09,14863,0.057308756,17
62609199,12,10398,1,6,43,1445,12,41.61,4.17,15052,0.057308756,17
62609200,12,10398,1,6,44,1371,12,41.96,4.19,15226,0.057308756,17
62609201,12,10398,1,6,45,1368,12,43.51,4.16,15933,0.057308756,17
62609202,12,10398,1,6,46,1367,12,43.91,4.2,16130,0.057308756,17
62609203,12,10398,1,6,47,1370,12,44.28,4.22,16362,0.057308756,17
63208574,12,10398,3,7,1,6004,10,1.38,1.2,0,0.057308756,17
63208575,12,10398,3,7,2,6081,10,1.49,1.2,266,0.057308756,17
63208576,12,10398,3,7,3,9995,10,2.52,1.25,610,0.057308756,17
63208577,12,10398,3,7,4,6124,10,3.29,1.3,823,0.057308756,17
63208578,12,10398,3,7,5,3027,10,3.75,1.34,923,0.057308756,17
63208579,12,10398,3,7,6,3004,10,4.69,1.37,1192,0.057308756,17
63208580,12,10398,3,7,7,9975,10,5.13,1.39,1298,0.057308756,17
63208581,12,10398,3,7,8,3561,10,5.54,1.46,1398,0.057308756,17
63208582,12,10398,3,7,9,9882,10,7.02,2.05,2398,0.057308756,17
63208583,12,10398,3,7,10,3245,10,10.09,3.18,3289,0.057308756,17
