record_id,month,route_id,day_of_week,scheduled_departure_time,stop_sequence,stop_code,n_observations,mean_cumulative_travel_time_sec,std_cumulative_travel_time_sec,mean_cumulative_distance_m,std_cumulative_distance_m,route_name
39745311,7,10802,1,18,12,1586,16,18.43,1.97,6099,0.057308756,19
39745312,7,10802,1,18,13,2008,16,19.36,2.0,6667,0.057308756,19
39745313,7,10802,1,18,14,1526,16,19.91,2.06,6959,0.057308756,19
39745314,7,10802,1,18,15,949,16,21.0,2.16,7581,0.057308756,19
39745315,7,10802,1,18,16,1054,16,23.24,2.32,8178,0.057308756,19
39745316,7,10802,1,18,17,1575,16,23.49,1.16,8503,0.057308756,19
39745317,7,10802,1,18,20,1080,16,26.49,2.16,8730,0.057308756,19
39745318,7,10802,1,18,21,1544,16,28.4,4.45,9062,0.057308756,19
39745319,7,10802,1,18,22,1546,16,30.29,4.7,9349,0.057308756,19
39745320,7,10802,1,18,23,1555,16,30.59,4.89,9104,0.057308756,19
39745321,7,10802,1,18,24,2024,16,31.77,4.85,9317,0.057308756,19
39745322,7,10802,1,18,25,3605,16,33.43,4.89,9569,0.057308756,19
39745323,7,10802,1,18,26,4173,16,34.69,4.9,9839,0.057308756,19
39745324,7,10802,1,18,27,3379,16,37.83,4.92,10305,0.057308756,19
39745325,7,10802,1,18,28,2246,16,39.28,5.0,10764,0.057308756,19
39745326,7,10802,1,18,29,3230,16,41.38,5.08,11061,0.057308756,19
39745327,7,10802,1,18,30,2899,16,42.09,4.97,11340,0.057308756,19
39745328,7,10802,1,18,31,5951,16,42.88,4.94,11632,0.057308756,19
39745329,7,10802,1,18,32,2813,16,44.35,5.15,12091,0.057308756,19
39745330,7,10802,1,18,33,2424,16,47.98,6.21,12711,0.057308756,19
39745331,7,10802,1,18,34,427,16,49.33,6.09,13085,0.057308756,19
39745332,7,10802,1,18,35,9999,16,50.67,6.13,13306,0.057308756,19
39745333,7,10802,1,18,36,1435,16,51.3,6.09,13554,0.057308756,19
39745334,7,10802,1,18,37,1444,16,51.87,6.02,13764,0.057308756,19
39745335,7,10802,1,18,38,1445,16,52.43,5.93,13953,0.057308756,19
39745336,7,10802,1,18,39,1371,16,52.9,5.89,14127,0.057308756,19
39745337,7,10802,1,18,40,1368,16,54.99,6.8,14789,0.057308756,19
39745338,7,10802,1,18,41,1367,16,55.5,6.64,14987,0.057308756,19
39745339,7,10802,1,18,42,1370,16,55.95,6.61,15219,0.057308756,19
39802429,7,10802,2,18,1,2314,19,0.66,0.58,0,0.057308756,19
39802430,7,10802,2,18,2,2323,19,1.2,0.56,457,0.057308756,19
39802431,7,10802,2,18,3,5592,19,4.7,0.82,1973,0.057308756,19
39802432,7,10802,2,18,4,972,19,7.29,1.45,2791,0.057308756,19
39802433,7,10802,2,18,5,938,19,8.49,1.34,3109,0.057308756,19
39802434,7,10802,2,18,6,2754,19,9.41,1.39,3408,0.057308756,19
39802435,7,10802,2,18,7,1511,19,10.75,1.37,3739,0.057308756,19
39802436,7,10802,2,18,8,942,19,12.01,1.49,4111,0.057308756,19
39802437,7,10802,2,18,9,2040,19,13.11,1.59,4471,0.057308756,19
39802438,7,10802,2,18,10,4256,19,15.13,1.66,4752,0.057308756,19
39802439,7,10802,2,18,11,2391,19,15.86,1.65,5040,0.057308756,19
39802440,7,10802,2,18,12,1586,19,17.16,4.0,5686,0.057308756,19
39802441,7,10802,2,18,13,2008,19,18.4,4.09,6231,0.057308756,19
39802442,7,10802,2,18,14,1526,19,19.07,4.08,6523,0.057308756,19
39802443,7,10802,2,18,15,949,19,20.33,4.03,7145,0.057308756,19
39802444,7,10802,2,18,16,1054,19,22.23,4.16,7857,0.057308756,19
39802445,7,10802,2,18,17,1575,19,23.04,4.09,7857,0.057308756,19
39802446,7,10802,2,18,18,1484,19,27.31,4.23,8308,0.057308756,19
39802447,7,10802,2,18,19,1079,19,29.55,4.04,8496,0.057308756,19
39802448,7,10802,2,18,20,1080,19,31.78,4.14,8950,0.057308756,19
39802449,7,10802,2,18,21,1544,19,32.9,4.29,9246,0.057308756,19
39802450,7,10802,2,18,22,1546,19,34.87,4.65,9551,0.057308756,19
39802451,7,10802,2,18,23,1555,19,35.51,4.64,9755,0.057308756,19
39802452,7,10802,2,18,24,2024,19,36.92,4.69,9968,0.057308756,19
39802453,7,10802,2,18,25,3605,19,38.6,4.77,10220,0.057308756,19
39802454,7,10802,2,18,26,4173,19,39.81,4.8,10490,0.057308756,19
39802455,7,10802,2,18,27,3379,19,42.94,4.93,10919,0.057308756,19
39802456,7,10802,2,18,28,2246,19,44.62,4.84,11391,0.057308756,19
39802457,7,10802,2,18,29,3230,19,46.5,4.88,11688,0.057308756,19
39802458,7,10802,2,18,30,2899,19,46.68,4.62,11946,0.057308756,19
39802459,7,10802,2,18,31,5951,19,47.44,4.8,12238,0.057308756,19
39802460,7,10802,2,18,32,2813,19,48.75,5.09,12697,0.057308756,19
39802461,7,10802,2,18,33,2424,19,50.99,5.51,13284,0.057308756,19
39802462,7,10802,2,18,34,427,19,52.16,5.35,13658,0.057308756,19
39802463,7,10802,2,18,35,9999,19,53.55,5.24,13879,0.057308756,19
39802464,7,10802,2,18,36,1435,19,54.42,5.26,14127,0.057308756,19
39802465,7,10802,2,18,37,1444,19,55.08,5.26,14337,0.057308756,19
39802466,7,10802,2,18,38,1445,19,55.65,5.39,14484,0.057308756,19
39802467,7,10802,2,18,39,1371,19,56.16,5.4,14658,0.057308756,19
39802468,7,10802,2,18,40,1368,19,57.75,5.26,15387,0.057308756,19
39802469,7,10802,2,18,41,1367,19,58.18,5.26,15584,0.057308756,19
39802470,7,10802,2,18,42,1370,19,58.7,5.48,15816,0.057308756,19
39862889,7,10802,3,18,1,2314,20,1.36,1.83,0,0.057308756,19
39862890,7,10802,3,18,2,2323,20,1.92,1.83,457,0.057308756,19
39862891,7,10802,3,18,3,5592,20,5.36,1.78,1973,0.057308756,19
39862892,7,10802,3,18,4,972,20,8.39,1.99,2901,0.057308756,19
39862893,7,10802,3,18,5,938,20,9.72,1.98,3219,0.057308756,19
39862894,7,10802,3,18,6,2754,20,10.67,2.02,3525,0.057308756,19
39862895,7,10802,3,18,7,1511,20,12.08,1.99,3866,0.057308756,19
39862896,7,10802,3,18,8,942,20,13.37,2.14,4246,0.057308756,19
39862897,7,10802,3,18,9,2040,20,14.31,2.16,4614,0.057308756,19
39862898,7,10802,3,18,10,4256,20,16.41,2.26,4908,0.057308756,19
39862899,7,10802,3,18,11,2391,20,17.1,2.26,5196,0.057308756,19
39862900,7,10802,3,18,12,1586,20,19.34,2.3,6122,0.057308756,19
39862901,7,10802,3,18,13,2008,20,20.44,2.31,6667,0.057308756,19
39862902,7,10802,3,18,14,1526,20,21.04,2.32,6959,0.057308756,19
39862903,7,10802,3,18,15,949,20,22.19,2.27,7581,0.057308756,19
39862904,7,10802,3,18,16,1054,20,24.39,2.68,8293,0.057308756,19
39862905,7,10802,3,18,17,1575,20,25.2,2.62,8503,0.057308756,19
39862906,7,10802,3,18,18,1484,20,29.43,2.5,8954,0.057308756,19
39862907,7,10802,3,18,19,1079,20,31.87,2.69,9142,0.057308756,19
39862908,7,10802,3,18,20,1080,20,34.66,2.65,9596,0.057308756,19
39862909,7,10802,3,18,21,1544,20,35.54,2.61,9905,0.057308756,19
39862910,7,10802,3,18,22,1546,20,37.34,2.74,10192,0.057308756,19
39862911,7,10802,3,18,23,1555,20,38.0,2.74,10396,0.057308756,19
39862912,7,10802,3,18,24,2024,20,39.67,2.87,10609,0.057308756,19
39862913,7,10802,3,18,25,3605,20,41.26,3.06,10861,0.057308756,19
39862914,7,10802,3,18,26,4173,20,42.38,3.09,11131,0.057308756,19
39862915,7,10802,3,18,27,3379,20,45.21,2.99,11597,0.057308756,19
39862916,7,10802,3,18,28,2246,20,46.73,3.09,12056,0.057308756,19
39862917,7,10802,3,18,29,3230,20,48.54,3.26,12352,0.057308756,19
39862918,7,10802,3,18,30,2899,20,49.06,3.25,12631,0.057308756,19
39862919,7,10802,3,18,31,5951,20,49.77,3.11,12892,0.057308756,19
39862920,7,10802,3,18,32,2813,20,51.25,3.11,13339,0.057308756,19
39862921,7,10802,3,18,33,2424,20,53.54,3.63,13959,0.057308756,19
39862922,7,10802,3,18,34,427,20,54.65,3.5,14333,0.057308756,19
39862923,7,10802,3,18,35,9999,20,56.31,3.83,14551,0.057308756,19
39862924,7,10802,3,18,36,1435,20,56.7,3.93,14787,0.057308756,19
39862925,7,10802,3,18,37,1444,20,57.26,3.95,14997,0.057308756,19
39862926,7,10802,3,18,38,1445,20,57.77,4.01,15186,0.057308756,19
39862927,7,10802,3,18,39,1371,20,58.15,4.01,15360,0.057308756,19
39862928,7,10802,3,18,40,1368,20,61.03,3.69,16058,0.057308756,19
39862929,7,10802,3,18,41,1367,20,61.46,3.71,16255,0.057308756,19
39862930,7,10802,3,18,42,1370,20,61.18,4.76,16324,0.057308756,19
39927060,7,10802,4,18,1,2314,19,0.58,0.4,0,0.057308756,19
39927061,7,10802,4,18,2,2323,19,1.24,0.44,457,0.057308756,19
39927062,7,10802,4,18,3,5592,19,4.8,0.93,1973,0.057308756,19
39927063,7,10802,4,18,4,972,19,7.86,1.31,2901,0.057308756,19
39927064,7,10802,4,18,5,938,19,9.16,1.28,3219,0.057308756,19
39927065,7,10802,4,18,6,2754,19,10.0,1.27,3525,0.057308756,19
39927066,7,10802,4,18,7,1511,19,11.45,1.52,3866,0.057308756,19
39927067,7,10802,4,18,8,942,19,12.57,1.66,4246,0.057308756,19
39927068,7,10802,4,18,9,2040,19,13.7,1.81,4614,0.057308756,19
39927069,7,10802,4,18,10,4256,19,15.61,2.1,4908,0.057308756,19
39927070,7,10802,4,18,11,2391,19,16.3,2.11,5196,0.057308756,19
39927071,7,10802,4,18,12,1586,19,18.57,2.15,6122,0.057308756,19
39927072,7,10802,4,18,13,2008,19,19.8,2.26,6667,0.057308756,19
39927073,7,10802,4,18,14,1526,19,20.46,2.31,6959,0.057308756,19
39927074,7,10802,4,18,15,949,19,21.53,2.39,7581,0.057308756,19
39927075,7,10802,4,18,16,1054,19,23.56,2.52,8293,0.057308756,19
39927076,7,10802,4,18,17,1575,19,24.7,2.71,8503,0.057308756,19
39927077,7,10802,4,18,18,1484,19,30.05,3.45,8954,0.057308756,19
39927078,7,10802,4,18,19,1079,19,32.19,3.66,9142,0.057308756,19
39927079,7,10802,4,18,20,1080,19,34.59,3.8,9596,0.057308756,19
39927080,7,10802,4,18,21,1544,19,35.74,3.73,9928,0.057308756,19
39927081,7,10802,4,18,22,1546,19,37.45,3.66,10215,0.057308756,19
39927082,7,10802,4,18,23,1555,19,38.17,3.75,10419,0.057308756,19
39927083,7,10802,4,18,24,2024,19,40.0,3.83,10632,0.057308756,19
39927084,7,10802,4,18,25,3605,19,41.61,3.86,10884,0.057308756,19
39927085,7,10802,4,18,26,4173,19,42.82,4.08,11154,0.057308756,19
39927086,7,10802,4,18,27,3379,19,45.96,4.11,11620,0.057308756,19
39927087,7,10802,4,18,28,2246,19,47.7,4.2,12079,0.057308756,19
39927088,7,10802,4,18,29,3230,19,49.35,4.44,12376,0.057308756,19
39927089,7,10802,4,18,30,2899,19,50.06,4.44,12655,0.057308756,19
39927090,7,10802,4,18,31,5951,19,51.05,4.52,12947,0.057308756,19
39927091,7,10802,4,18,32,2813,19,52.52,4.84,13406,0.057308756,19
39927092,7,10802,4,18,33,2424,19,54.49,4.95,13907,0.057308756,19
39927093,7,10802,4,18,34,427,19,55.64,5.07,14275,0.057308756,19
39927094,7,10802,4,18,35,9999,19,57.19,5.04,14496,0.057308756,19
39927095,7,10802,4,18,36,1435,19,57.94,5.29,14763,0.057308756,19
39927096,7,10802,4,18,37,1444,19,58.42,5.08,14940,0.057308756,19
39927097,7,10802,4,18,38,1445,19,58.9,5.08,15129,0.057308756,19
39927098,7,10802,4,18,39,1371,19,59.93,5.68,15303,0.057308756,19
39927099,7,10802,4,18,40,1368,19,61.64,5.84,15971,0.057308756,19
39927100,7,10802,4,18,41,1367,19,62.05,5.84,16168,0.057308756,19
39927101,7,10802,4,18,42,1370,19,62.3,5.69,16324,0.057308756,19
39985302,7,10802,5,18,1,2314,16,0.79,0.73,0,0.057308756,19
39985303,7,10802,5,18,2,2323,16,1.36,0.73,457,0.057308756,19
39985304,7,10802,5,18,3,5592,16,4.66,0.9,1973,0.057308756,19
39985305,7,10802,5,18,4,972,16,7.31,1.07,2769,0.057308756,19
39985306,7,10802,5,18,5,938,16,8.69,0.99,3087,0.057308756,19
39985307,7,10802,5,18,6,2754,16,9.55,1.07,3323,0.057308756,19
39985308,7,10802,5,18,7,1511,16,10.93,1.03,3664,0.057308756,19
39985309,7,10802,5,18,8,942,16,12.24,1.13,4044,0.057308756,19
39985310,7,10802,5,18,9,2040,16,13.28,1.65,4412,0.057308756,19
39985311,7,10802,5,18,10,4256,16,14.83,1.66,4706,0.057308756,19
39985312,7,10802,5,18,11,2391,16,15.5,1.73,4994,0.057308756,19
39985313,7,10802,5,18,12,1586,16,17.49,1.67,5920,0.057308756,19
39985314,7,10802,5,18,13,2008,16,18.58,1.72,6465,0.057308756,19
39985315,7,10802,5,18,14,1526,16,19.19,1.76,6757,0.057308756,19
39985316,7,10802,5,18,15,949,16,20.4,1.69,7379,0.057308756,19
39985317,7,10802,5,18,16,1054,16,22.27,1.85,8091,0.057308756,19
39985318,7,10802,5,18,23,1555,16,25.33,3.36,8295,0.057308756,19
39985319,7,10802,5,18,24,2024,16,26.33,3.04,8508,0.057308756,19
39985320,7,10802,5,18,25,3605,16,27.83,3.11,8760,0.057308756,19
39985321,7,10802,5,18,26,4173,16,29.2,3.3,9030,0.057308756,19
39985322,7,10802,5,18,27,3379,16,32.43,3.75,9496,0.057308756,19
39985323,7,10802,5,18,28,2246,16,33.85,3.75,9955,0.057308756,19
39985324,7,10802,5,18,29,3230,16,35.81,3.87,10252,0.057308756,19
39985325,7,10802,5,18,30,2899,16,36.49,3.96,10531,0.057308756,19
39985326,7,10802,5,18,31,5951,16,37.24,3.97,10823,0.057308756,19
39985327,7,10802,5,18,32,2813,16,38.38,4.03,11282,0.057308756,19
39985328,7,10802,5,18,33,2424,16,40.3,3.86,11902,0.057308756,19
39985329,7,10802,5,18,34,427,16,41.6,3.73,12276,0.057308756,19
39985330,7,10802,5,18,35,9999,16,43.17,3.74,12497,0.057308756,19
39985331,7,10802,5,18,36,1435,16,43.81,3.88,12745,0.057308756,19
39985332,7,10802,5,18,37,1444,16,44.34,3.92,12955,0.057308756,19
39985333,7,10802,5,18,38,1445,16,44.85,4.02,13144,0.057308756,19
39985334,7,10802,5,18,39,1371,16,45.35,4.04,13318,0.057308756,19
39985335,7,10802,5,18,40,1368,16,46.91,4.1,14025,0.057308756,19
39985336,7,10802,5,18,41,1367,16,47.28,4.13,14222,0.057308756,19
39985337,7,10802,5,18,42,1370,16,47.8,4.26,14454,0.057308756,19
40043162,7,10802,1,19,1,2314,12,0.5,0.23,0,0.057308756,19
40043163,7,10802,1,19,2,2323,12,1.16,0.38,457,0.057308756,19
40043164,7,10802,1,19,3,5592,12,5.03,0.99,1973,0.057308756,19
40043165,7,10802,1,19,4,972,12,7.82,1.56,2901,0.057308756,19
40043166,7,10802,1,19,5,938,12,8.92,1.68,3015,0.057308756,19
40043167,7,10802,1,19,6,2754,12,9.7,1.76,3321,0.057308756,19
40043168,7,10802,1,19,7,1511,12,11.02,1.72,3662,0.057308756,19
40043169,7,10802,1,19,8,942,12,12.21,1.65,4042,0.057308756,19
40043170,7,10802,1,19,9,2040,12,13.18,1.88,4410,0.057308756,19
40043171,7,10802,1,19,10,4256,12,14.69,2.1,4704,0.057308756,19
40043172,7,10802,1,19,11,2391,12,15.39,2.12,4992,0.057308756,19
40043173,7,10802,1,19,12,1586,12,17.19,1.92,5918,0.057308756,19
40043174,7,10802,1,19,13,2008,12,18.28,2.0,6463,0.057308756,19
40043175,7,10802,1,19,14,1526,12,18.9,2.04,6755,0.057308756,19
40043176,7,10802,1,19,15,949,12,20.07,2.12,7377,0.057308756,19
40043177,7,10802,1,19,16,1054,12,22.65,2.45,8089,0.057308756,19
40043178,7,10802,1,19,17,1575,12,25.19,7.09,8197,0.057308756,19
40043179,7,10802,1,19,18,1484,12,25.74,3.02,8546,0.057308756,19
40043180,7,10802,1,19,23,1555,12,27.2,3.22,8654,0.057308756,19
40043181,7,10802,1,19,24,2024,12,28.39,3.12,8867,0.057308756,19
40043182,7,10802,1,19,25,3605,12,29.98,3.21,9119,0.057308756,19
40043183,7,10802,1,19,26,4173,12,31.31,3.13,9389,0.057308756,19
40043184,7,10802,1,19,27,3379,12,33.97,3.09,9855,0.057308756,19
40043185,7,10802,1,19,28,2246,12,35.63,3.11,10314,0.057308756,19
40043186,7,10802,1,19,29,3230,12,38.29,3.44,10460,0.057308756,19
40043187,7,10802,1,19,30,2899,12,39.0,3.55,10739,0.057308756,19
40043188,7,10802,1,19,31,5951,12,39.67,3.6,11031,0.057308756,19
40043189,7,10802,1,19,32,2813,12,40.81,3.79,11490,0.057308756,19
40043190,7,10802,1,19,33,2424,12,42.72,4.19,12110,0.057308756,19
40043191,7,10802,1,19,34,427,12,43.65,4.27,12484,0.057308756,19
40043192,7,10802,1,19,35,9999,12,45.45,4.61,12705,0.057308756,19
40043193,7,10802,1,19,36,1435,12,46.28,4.65,12953,0.057308756,19
40043194,7,10802,1,19,37,1444,12,46.9,4.74,13163,0.057308756,19
40043195,7,10802,1,19,38,1445,12,47.51,4.91,13352,0.057308756,19
40043196,7,10802,1,19,39,1371,12,48.0,4.91,13526,0.057308756,19
40043197,7,10802,1,19,40,1368,12,51.46,4.29,14396,0.057308756,19
40043198,7,10802,1,19,41,1367,12,51.91,4.25,14593,0.057308756,19
40043199,7,10802,1,19,42,1370,12,51.59,4.79,14587,0.057308756,19
40107691,7,10802,2,19,1,2314,15,0.36,0.19,0,0.057308756,19
40107692,7,10802,2,19,2,2323,15,0.99,0.26,457,0.057308756,19
40107693,7,10802,2,19,3,5592,15,4.51,0.42,1973,0.057308756,19
40107694,7,10802,2,19,4,972,15,7.2,0.73,2901,0.057308756,19
40107695,7,10802,2,19,5,938,15,8.46,0.68,3219,0.057308756,19
40107696,7,10802,2,19,6,2754,15,9.26,0.76,3525,0.057308756,19
40107697,7,10802,2,19,7,1511,15,10.59,0.77,3866,0.057308756,19
40107698,7,10802,2,19,8,942,15,11.73,0.89,4246,0.057308756,19
40107699,7,10802,2,19,9,2040,15,12.82,0.97,4614,0.057308756,19
40107700,7,10802,2,19,10,4256,15,14.54,1.22,4908,0.057308756,19
40107701,7,10802,2,19,11,2391,15,15.29,1.18,5196,0.057308756,19
40107702,7,10802,2,19,12,1586,15,17.27,1.29,6122,0.057308756,19
40107703,7,10802,2,19,13,2008,15,18.4,1.35,6667,0.057308756,19
40107704,7,10802,2,19,14,1526,15,19.05,1.38,6959,0.057308756,19
40107705,7,10802,2,19,15,949,15,20.27,1.4,7581,0.057308756,19
40107706,7,10802,2,19,16,1054,15,22.57,1.92,8293,0.057308756,19
40107707,7,10802,2,19,17,1575,15,23.44,2.03,8503,0.057308756,19
40107708,7,10802,2,19,18,1484,15,26.87,2.79,8954,0.057308756,19
40107709,7,10802,2,19,19,1079,15,28.8,3.15,9142,0.057308756,19
40107710,7,10802,2,19,20,1080,15,31.42,3.04,9596,0.057308756,19
40107711,7,10802,2,19,21,1544,15,32.36,3.11,9928,0.057308756,19
40107712,7,10802,2,19,22,1546,15,34.02,3.21,10215,0.057308756,19
40107713,7,10802,2,19,23,1555,15,34.17,3.67,10290,0.057308756,19
40107714,7,10802,2,19,24,2024,15,35.45,3.98,10503,0.057308756,19
40107715,7,10802,2,19,25,3605,15,37.32,4.3,10755,0.057308756,19
40107716,7,10802,2,19,26,4173,15,38.87,4.39,11025,0.057308756,19
40107717,7,10802,2,19,27,3379,15,42.22,4.64,11491,0.057308756,19
40107718,7,10802,2,19,28,2246,15,43.8,4.87,11950,0.057308756,19
40107719,7,10802,2,19,29,3230,15,45.7,4.95,12247,0.057308756,19
40107720,7,10802,2,19,30,2899,15,46.32,5.05,12526,0.057308756,19
40107721,7,10802,2,19,31,5951,15,47.11,5.26,12818,0.057308756,19
40107722,7,10802,2,19,32,2813,15,48.31,5.28,13277,0.057308756,19
40107723,7,10802,2,19,33,2424,15,49.98,5.26,13897,0.057308756,19
40107724,7,10802,2,19,34,427,15,50.96,5.46,14271,0.057308756,19
40107725,7,10802,2,19,35,9999,15,52.83,5.82,14492,0.057308756,19
40107726,7,10802,2,19,36,1435,15,53.74,5.96,14740,0.057308756,19
40107727,7,10802,2,19,37,1444,15,54.39,5.98,14950,0.057308756,19
40107728,7,10802,2,19,38,1445,15,54.88,6.0,15139,0.057308756,19
40107729,7,10802,2,19,39,1371,15,55.43,6.03,15313,0.057308756,19
40107730,7,10802,2,19,40,1368,15,57.22,6.03,16020,0.057308756,19
40107731,7,10802,2,19,41,1367,15,57.66,6.03,16217,0.057308756,19
40107732,7,10802,2,19,42,1370,15,58.05,6.04,16449,0.057308756,19
40175803,7,10802,3,19,1,2314,15,0.55,0.43,0,0.057308756,19
40175804,7,10802,3,19,2,2323,15,1.09,0.46,457,0.057308756,19
40175805,7,10802,3,19,3,5592,15,4.43,0.58,1973,0.057308756,19
40175806,7,10802,3,19,4,972,15,6.97,0.92,2799,0.057308756,19
40175807,7,10802,3,19,5,938,15,8.06,1.03,3117,0.057308756,19
40175808,7,10802,3,19,6,2754,15,9.02,1.08,3423,0.057308756,19
40175809,7,10802,3,19,7,1511,15,10.61,1.74,3764,0.057308756,19
40175810,7,10802,3,19,8,942,15,11.81,1.83,4144,0.057308756,19
40175811,7,10802,3,19,9,2040,15,12.87,2.08,4512,0.057308756,19
40175812,7,10802,3,19,10,4256,15,14.78,2.33,4806,0.057308756,19
40175813,7,10802,3,19,11,2391,15,15.47,2.37,5094,0.057308756,19
40175814,7,10802,3,19,12,1586,15,17.45,2.33,6020,0.057308756,19
40175815,7,10802,3,19,13,2008,15,18.53,2.4,6565,0.057308756,19
40175816,7,10802,3,19,14,1526,15,19.23,2.52,6857,0.057308756,19
40175817,7,10802,3,19,15,949,15,20.42,2.74,7479,0.057308756,19
40175818,7,10802,3,19,16,1054,15,22.34,2.8,8191,0.057308756,19
40175819,7,10802,3,19,17,1575,15,23.15,2.91,8401,0.057308756,19
40175820,7,10802,3,19,18,1484,15,27.07,3.65,8852,0.057308756,19
40175821,7,10802,3,19,19,1079,15,28.88,4.15,9040,0.057308756,19
40175822,7,10802,3,19,20,1080,15,30.96,4.25,9494,0.057308756,19
40175823,7,10802,3,19,21,1544,15,32.09,4.41,9826,0.057308756,19
40175824,7,10802,3,19,22,1546,15,33.76,4.46,10113,0.057308756,19
40175825,7,10802,3,19,23,1555,15,34.48,4.47,10317,0.057308756,19
40175826,7,10802,3,19,24,2024,15,36.09,4.51,10530,0.057308756,19
40175827,7,10802,3,19,25,3605,15,37.87,4.5,10782,0.057308756,19
40175828,7,10802,3,19,26,4173,15,39.25,4.55,11052,0.057308756,19
40175829,7,10802,3,19,27,3379,15,43.11,3.96,11620,0.057308756,19
40175830,7,10802,3,19,28,2246,15,43.88,4.9,11946,0.057308756,19
40175831,7,10802,3,19,29,3230,15,45.66,5.1,12243,0.057308756,19
40175832,7,10802,3,19,30,2899,15,46.36,5.1,12522,0.057308756,19
40175833,7,10802,3,19,31,5951,15,47.06,5.1,12814,0.057308756,19
40175834,7,10802,3,19,32,2813,15,48.12,5.19,13273,0.057308756,19
40175835,7,10802,3,19,33,2424,15,49.72,5.29,13893,0.057308756,19
40175836,7,10802,3,19,34,427,15,50.72,5.52,14267,0.057308756,19
40175837,7,10802,3,19,35,9999,15,52.38,5.67,14488,0.057308756,19
40175838,7,10802,3,19,36,1435,15,53.31,5.72,14736,0.057308756,19
40175839,7,10802,3,19,37,1444,15,54.03,5.82,14946,0.057308756,19
40175840,7,10802,3,19,38,1445,15,54.56,5.8,15135,0.057308756,19
40175841,7,10802,3,19,39,1371,15,55.09,5.8,15309,0.057308756,19
40175842,7,10802,3,19,40,1368,15,56.85,5.93,16016,0.057308756,19
40175843,7,10802,3,19,41,1367,15,57.26,5.93,16213,0.057308756,19
40175844,7,10802,3,19,42,1370,15,57.68,5.94,16445,0.057308756,19
40244078,7,10802,4,19,1,2314,14,0.36,0.22,0,0.057308756,19
40244079,7,10802,4,19,2,2323,14,0.9,0.21,457,0.057308756,19
40244080,7,10802,4,19,3,5592,14,4.18,0.81,1937,0.057308756,19
40244081,7,10802,4,19,4,972,14,6.85,1.08,2865,0.057308756,19
40244082,7,10802,4,19,5,938,14,8.01,1.1,3183,0.057308756,19
40244083,7,10802,4,19,6,2754,14,8.46,2.49,3262,0.057308756,19
40244084,7,10802,4,19,7,1511,14,9.75,2.57,3603,0.057308756,19
40244085,7,10802,4,19,8,942,14,11.0,2.6,3983,0.057308756,19
40244086,7,10802,4,19,9,2040,14,12.14,2.77,4331,0.057308756,19
40244087,7,10802,4,19,10,4256,14,14.5,1.59,4844,0.057308756,19
40244088,7,10802,4,19,11,2391,14,15.27,1.69,5132,0.057308756,19
40244089,7,10802,4,19,12,1586,14,17.72,1.87,6058,0.057308756,19
40244090,7,10802,4,19,13,2008,14,18.88,1.94,6603,0.057308756,19
40244091,7,10802,4,19,14,1526,14,18.94,2.97,6523,0.057308756,19
40244092,7,10802,4,19,15,949,14,20.09,3.07,7145,0.057308756,19
40244093,7,10802,4,19,16,1054,14,22.05,3.29,7857,0.057308756,19
40244094,7,10802,4,19,17,1575,14,23.05,3.31,8067,0.057308756,19
40244095,7,10802,4,19,18,1484,14,27.5,3.7,8518,0.057308756,19
40244096,7,10802,4,19,19,1079,14,29.46,3.77,8706,0.057308756,19
40244097,7,10802,4,19,20,1080,14,31.96,3.87,9160,0.057308756,19
40244098,7,10802,4,19,21,1544,14,33.5,3.64,9459,0.057308756,19
40244099,7,10802,4,19,22,1546,14,34.78,3.72,9755,0.057308756,19
40244100,7,10802,4,19,23,1555,14,35.59,3.8,9959,0.057308756,19
40244101,7,10802,4,19,24,2024,14,37.68,4.12,10172,0.057308756,19
40244102,7,10802,4,19,25,3605,14,39.52,4.32,10424,0.057308756,19
40244103,7,10802,4,19,26,4173,14,41.01,4.5,10694,0.057308756,19
40244104,7,10802,4,19,27,3379,14,44.57,4.92,11160,0.057308756,19
40244105,7,10802,4,19,28,2246,14,45.99,5.01,11584,0.057308756,19
40244106,7,10802,4,19,29,3230,14,48.05,5.37,11884,0.057308756,19
40244107,7,10802,4,19,30,2899,14,48.7,5.4,12163,0.057308756,19
40244108,7,10802,4,19,31,5951,14,49.35,5.52,12455,0.057308756,19
40244109,7,10802,4,19,32,2813,14,50.43,5.55,12914,0.057308756,19
40244110,7,10802,4,19,33,2424,14,52.22,5.45,13534,0.057308756,19
40244111,7,10802,4,19,34,427,14,53.1,5.4,13908,0.057308756,19
40244112,7,10802,4,19,35,9999,14,54.84,5.41,14129,0.057308756,19
40244113,7,10802,4,19,36,1435,14,55.48,5.44,14377,0.057308756,19
40244114,7,10802,4,19,37,1444,14,56.19,5.39,14587,0.057308756,19
40244115,7,10802,4,19,38,1445,14,56.7,5.41,14776,0.057308756,19
40244116,7,10802,4,19,39,1371,14,57.2,5.45,14950,0.057308756,19
40244117,7,10802,4,19,40,1368,14,58.81,5.47,15657,0.057308756,19
40244118,7,10802,4,19,41,1367,14,59.21,5.5,15854,0.057308756,19
40244119,7,10802,4,19,42,1370,14,59.59,5.5,16086,0.057308756,19
40309205,7,10802,5,19,1,2314,8,0.44,0.16,0,0.057308756,19
40309206,7,10802,5,19,2,2323,8,0.95,0.17,457,0.057308756,19
